,Unnamed: 0,datetime,tweet_id,text,username,quoted_tweet,retweeted_tweet,in_reply_to_user,tweet_lang,label
10,10,2022-09-26 09:32:53+00:00,1574331163962970113,"Şimdi ben bu hisselerde yakalanan paradan, bankalarda neler döndüğünden anlamam. Bilip anladığını anlatanlara inanamam şüpheci bakıyorum. Madem bu sorun, borsanın geneline etki ediyor resmi açıklama yok, twitterda anlatılanlarla nereye kadar. Bu haftayı atlatmak o yüzden önemli",TraderKng,,,,tr,tepkisellik_karşılılık
11,11,2022-09-26 00:39:09+00:00,1574196842472116227,herkes şüpheci,odDios666,,,,tr,tepkisellik_karşılılık
12,12,2022-09-25 23:43:29+00:00,1574182833991688192,"Terazi burcundaki yeni ay ile daha şüpheci hissedebiliriz. Akışta kalalım gizli saklı bir konu var ise 9 ekim Koç dolunayı ile önümüze düşebilir.

#teraziyeniayi",astrosifaa,,,,tr,tepkisellik_karşılılık
13,13,2022-09-25 21:17:10+00:00,1574146014189060096,@metinsolmaz Mevlana için konulan tüm gerçekler bugün değişiyor yazdıklarının geçrekliği tartışılıyor. O gün orda değildik yazdıkları ne kadar gerçek ne kadar onun ve doğru mu? En iyisi şüpheci olmak,Mehmeti24388454,,,https://twitter.com/metinsolmaz,tr,tepkisellik_karşılılık
14,14,2022-09-25 21:06:56+00:00,1574143439222222848,@41Djaniny @helfireTS Mesele kaleci meselesi değil hamit kuntz gitmeli forma adaleti sağlanmalı kimse şüpheci olmamalı uğurcan da oynasa altayda oynasa farketmez kaleci kalecidir ama bugün ne oynadık sistemimiz ne ?,DilekErdi,,,https://twitter.com/41Djaniny,tr,tepkisellik_karşılılık
15,15,2022-09-25 20:06:28+00:00,1574128220810530816,"Şu an yabancı bir ""Investor"" dolandırıcı ile konuşuyorum. Amerikalıymış, başta çok şüpheci davrandım sonra kararsız gibi yaptım şimdi ikna oldum ama kendi paramla giremem önce test sürüşü yapmam lazım bana para gönder yatırım yapayım eğer işe yararsa 10.000 $ bascam dedim",FurkanMertt,,,,tr,tepkisellik_karşılılık
16,16,2022-09-25 18:41:42+00:00,1574106888643526656,@nadirfotograf O da kendisiymiş,ManalIManasiZz,,,https://twitter.com/nadirfotograf,tr,tepkisellik_karşılılık
17,17,2022-09-25 17:39:09+00:00,1574091149882658816,Şüpheci ve detaylara sürekli takılan biri olduğum için serefsizi iki metre öteden tanırım,BTS__13_06_2013,,,,tr,tepkisellik_karşılılık
18,18,2022-09-25 17:00:32+00:00,1574081429004222468,keşke şüpheci ve sürekli detaylara takılan biri olacağıma kahve kupası olsaydımm,CansuDeveci15,,,,tr,tepkisellik_karşılılık
19,19,2022-09-25 16:47:54+00:00,1574078249214169088,keşke şüpheci ve sürekli detaylara takılan biri olacağıma kahve kupası olsaydım,buseeeayyy,,,,tr,tepkisellik_karşılılık
20,20,2022-09-25 14:22:54+00:00,1574041761696972800,@tavsandase Ne kadar şüpheci baktığında alakalı bilincinin olduğunu fark ediyorsan ve kısıtlı bir bakış açısıyla olayları algılayabiliyorsan bu senin bilinçsel olarak var olduğunu gösterir bedensel varlığını kanıtlayamazsın rüyada da olabilirsin falan filan işte,confusionizim,,,https://twitter.com/tavsandase,tr,tepkisellik_karşılılık
21,21,2022-09-25 14:00:20+00:00,1574036079631630336,Son zamanlarda kendi kendimden korkmaya başladım Aşırı şüpheci ve altıncı hissi kuvvetli bi insana dönüştüm,delibasultan1,,,,tr,tepkisellik_karşılılık
22,22,2022-09-25 13:44:30+00:00,1574032097425047555,Keşke şüpheci ve sürekli detaylara takılan biri olacağıma kahve kupası olsaydım,tgbackr2,,,,tr,tepkisellik_karşılılık
23,23,2022-09-25 12:40:10+00:00,1574015905390002180,keşke süpheci ve en küçük detaylara bile takılan biri olmasaydım.😏,gul213434,,,,tr,tepkisellik_karşılılık
24,24,2022-09-25 12:13:32+00:00,1574009204561661952,keşke şüpheci ve sürekli detaylara takılan biri olacağıma kahve kupası olsaydım,zeyn_eeep,,,,tr,tepkisellik_karşılılık
25,25,2022-09-25 11:59:18+00:00,1574005622252650497,keşke şüpheci ve sürekli detaylara takılan biri olacağıma kahve kupası olsaydım,veron1kal,,,,tr,tepkisellik_karşılılık
26,26,2022-09-25 11:58:38+00:00,1574005453075488768,keşke şüpheci ve sürekli detaylara takılan biri olacağıma kahve kupası olsaydım,kaybettimlan,,,,tr,tepkisellik_karşılılık
27,27,2022-09-25 11:47:11+00:00,1574002574302363648,@nft_metaversetr @rusenatis Bence güzel,cicikus033,,,https://twitter.com/nft_metaversetr,tr,tepkisellik_karşılılık
28,28,2022-09-25 10:44:19+00:00,1573986750225055744,@SuhaCalkivik Aaaa şimdi bakıp fark ettim ki şüpheci demek olan septikte bir de c varmış.,metinsolmaz,,,https://twitter.com/SuhaCalkivik,tr,tepkisellik_karşılılık
29,29,2022-09-25 10:29:05+00:00,1573982918397108232,"Evlilik Azaldı, Boşanmalar Arttı,
              Yuvalar Çatırdıyor 
🔴   AİLEDE SOSYAL ÇÖKÜŞ  🔴
Sosyal Medya Merakı Aile İçinde 
Güveni Öldürüyor. Eşler, İlgisiz Ve 
                 Şüpheci Oluyor...
           25 Eylül 2022 Pazar https://t.co/xmd057BfMS",4169Ahmed,,,,tr,tepkisellik_karşılılık
30,30,2022-09-25 09:34:29+00:00,1573969175449669632,"Kobilerde nasıl zamanı gelince ayıklama yapılıyor , zombi şirket diye tabir ediliyor . Bu aracı kurumlarda da bu şekilde yapılacak bence boşuna fazla anlam yüklenmesin. Ayrıca söz konusu hisseleri de tesadüfen seçmemişlerdir biraz şüpheci bakıp hangi gruplara markalara",kaanbayam,,,https://twitter.com/kaanbayam,tr,tepkisellik_karşılılık
31,31,2022-09-25 09:08:16+00:00,1573962577805189120,"@Thekahraman24 Bu kadar şüpheci olma kardeşim, kesin bence (!)",xxlelf,,,https://twitter.com/Thekahraman24,tr,tepkisellik_karşılılık
32,32,2022-09-25 08:16:48+00:00,1573949626843074560,"@Dnz3457 @knetiktipografi @Dr__Nilay Tüm şüpheci trollerin kafasina,Kılıctaroglu kadar taş düşsün. 🙏😀",CesiusMarcus,,,https://twitter.com/Dnz3457,tr,tepkisellik_karşılılık
33,33,2022-09-25 06:50:30+00:00,1573927908808212480,@ilgimakalay Kedi her zaman hakkıdır.,RedRouxs,,,https://twitter.com/ilgimakalay,tr,tepkisellik_karşılılık
34,34,2022-09-25 04:33:51+00:00,1573893522079498241,"MANŞET | AİLEDE SOSYAL ÇÖKÜŞ
Sosyal medya merakı aile içinde güveni öldürüyor. Eşler, ilgisiz ve şüpheci oluyor.

https://t.co/YBisjxBIk4 https://t.co/EdorNGce0v",turkiyegazetesi,,,,tr,tepkisellik_karşılılık
35,35,2022-09-25 04:02:20+00:00,1573885590453604352,"İnsanlar yavaş yavaş inanmamayı, güvenmemeyi, sevmemeyi ve kronik şüpheci olmayı öğrenir. Bu gerçekleştiğinde artık ne yazık ki çok geçtir. İnsanların ''Tecrübe'' dediği şey budur. Kalbiyle bağlantısını kesmiş bir insana ""Tecrübeli"" denir.

Sigmund Freud",DeniziMelal,,,,tr,tepkisellik_karşılılık
36,36,2022-09-25 01:26:09+00:00,1573846285576192000,"Gerçek şu ki her insanın, en mantıklı, en şüpheci insanların bile üstesinden gelemeyeceği bir sorunla karşılaştığında bir yabancıdan gelen yardıma güvenme ihtimali bulunuyor.

Wanna Marchi: Ekranların Umut Taciri 📽️",EkranSosyal,,,,tr,tepkisellik_karşılılık
37,37,2022-09-24 23:33:18+00:00,1573817885511794688,"İnsanlar yavaş yavaş inanmamayı, güvenmemeyi, sevmemeyi ve kronik şüpheci olmayı öğrenir. Bu gerçekleştiğinde artık ne yazık ki çok geçtir.
İnsanların Tecrübe dediği şey budur. 
Kalbiyle bağlantısını kaybetmiş bir insana Tecrübeli denir.",HabipKaraday,,,,tr,tepkisellik_karşılılık
38,38,2022-09-24 22:58:16+00:00,1573809069168680961,@BasbugStalin @ucaktakiatheist Şüpheci yaklaşırsak bilim kalmaz sonuçta attığım makaleler araştırmaya dayanır. Boş zamanınızda bakarsınız. Sizi ne kadar ikna eder bir fikrim yok. Ben belirli konularda kanıtlarının olduğunu düşünüyorum çünkü aksini iddia eden bir araştırma yok yani.,GDBuzul,,,https://twitter.com/BasbugStalin,tr,tepkisellik_karşılılık
39,39,2022-09-24 21:47:17+00:00,1573791204701085698,Anamın karnından şüpheci biri olarak doğmuşum,iamsudevarol,,,,tr,tepkisellik_karşılılık
40,40,2022-09-24 20:58:42+00:00,1573778980141993991,"insan insana tamamen uymaz bu zaten fıtrata ters bir durum ama kafa dengi bulmak da çok zor geliyor bana. sanırım tahammül edemeyen, şüpheci yapım yüzünden ömür boyu yalnız kalacağım.",gracecilikkk,,,https://twitter.com/gracecilikkk,tr,tepkisellik_karşılılık
41,41,2022-09-24 20:56:12+00:00,1573778350941798400,@KeremOktenMeteo @kadirsutcu Bilimde kesinlik yoktur şüpheci ve araştırmacı olmak sorgulamak gerekir Gelişme ve ilerleme ancak bu şekilde sağlanır Dün doğru kabul edilen birçok şey bugün yeni buluşlar ve keşiflerle değişmiştir,dmr_cngz,,,https://twitter.com/KeremOktenMeteo,tr,tepkisellik_karşılılık
42,42,2022-09-24 19:57:44+00:00,1573763636446773254,Güvenmek istiyorsun ama içindeki sen hep şüpheci 😏,eminecck_xx,,,,tr,tepkisellik_karşılılık
43,43,2022-09-24 19:50:50+00:00,1573761897853239297,@tanrikompleks1 dur lan kafam karıştı araştırıyorum savunmalarımı çürütebilirim çünkü şüpheci biriyim okey?,zibilyontanesay,,,https://twitter.com/tanrikompleks1,tr,tepkisellik_karşılılık
44,44,2022-09-24 19:26:42+00:00,1573755825457348608,"48- PEKİN: Acımasız, sert
PUSAT: Silah
- S -
SAĞLAM: Sağlıklı, güçlü
SALDIRAY: Saldırgan
SALTUK: Serbest bırakılmış köle
SALUR: Saldırgan. Silahşör
SANCAK: Bayrak
SANCAR: Kısa kama, bıçak
SANER: Ünlü, tanınmış kişi
SANLI: Şüpheci
SARICA: Sarı gibi
SARP: Çetin, sert https://t.co/C5hNLe9KfB",ArsivSaka,,,https://twitter.com/ArsivSaka,tr,tepkisellik_karşılılık
45,45,2022-09-24 18:55:53+00:00,1573748070365405185,@glemrezgr1 @BasbugStalin @ucaktakiatheist @AltayCemMeric Hiçbir şeyin 100% ispatı yoktur. Bu bağlamda 'bilimsel gerçek' olarak nitelendirdiğimiz olgulara da şüpheci yaklaşmamız gerekir.,sacreddisease,,,https://twitter.com/glemrezgr1,tr,tepkisellik_karşılılık
46,46,2022-09-24 18:39:59+00:00,1573744068529737728,@mmmerkuryennn Okadar kıskanç ve şüpheci olma fazla tutkuyla bağlanma biraz sal adamları ya hep ya hiç deme 😀,AstrologSibell,,,https://twitter.com/mmmerkuryennn,tr,tepkisellik_karşılılık
47,47,2022-09-24 18:30:47+00:00,1573741753835945986,@OsmanIl_Beyi Neden şüpheci yaklaştın?,esraiconn,,,https://twitter.com/Osmanl1_Bey1,tr,tepkisellik_karşılılık
48,48,2022-09-24 18:30:00+00:00,1573741555185291264,"Gençlere tavsiye! Evlenemek istediğiniz kişi takıntılı, şüpheci, sürekli kusur arayan meraklı  biriyse bir kez daha düşünün derim.
Yok ille de evlenmek istiyorum diyorsanız mutlaka tedavi ettirin. 
Aksi takdirde o evlilik uzun sürmez bir süre sonra yaka silkersiniz.",ZeynepHasemi,,,,tr,tepkisellik_karşılılık
49,49,2022-09-24 18:12:45+00:00,1573737217763282944,"@Cassid1905 @PesindeyizApp Hatayı kabul etmek de bir erdemdir, ben de yaşından dolayı şüpheci yaklaşmıştım ama sknra düşündüm ve dedim ki ""form geçici, klas kalıcıdır"". İnşallah lig maçlarında yeterli süreyi bulur da olabilecek maksimum katkıyı sağlar 😊",okurengin,,,https://twitter.com/Cassid1905,tr,tepkisellik_karşılılık
50,50,2022-09-24 17:45:18+00:00,1573730308326932483,Bu tarz sorularla insanların bilinçaltlarının karıştığını ve daha çok şüpheci acabaaaacı psikolojiye sokulduğunu düşünüyorum çünkü kimse kimseyi tanımıyor kimse kimseyi bilemez o yüzden oturup herkes kendi eci olması için dua etsin derim. https://t.co/Y71t6i5yEF,Melostare,https://twitter.com/benfeyzaa/status/1573388287024238592,,,tr,tepkisellik_karşılılık
51,51,2022-09-24 17:13:47+00:00,1573722378244325379,@ATAISIK_ Seçime doğru göreceğiz bu konuşmanın güzel olup olmadığını...Sizler hemen herşeye inanıyorsunuz.... şüpheci olun şüpheci....,ZazatureAsil,,,https://twitter.com/ATAISIK_,tr,tepkisellik_karşılılık
52,52,2022-09-24 16:45:07+00:00,1573715160279269379,@benkisacay Çok şüpheci olmak,s4metgorkew,,,https://twitter.com/benkisacay,tr,tepkisellik_karşılılık
53,53,2022-09-24 15:11:15+00:00,1573691541553659904,"Şüpheci miyim evet,yanılıyo muyum hayır",Birdebayilasos,,,,tr,tepkisellik_karşılılık
54,54,2022-09-24 14:55:58+00:00,1573687695355813888,"Artık ilişki kumarı oynamak istemiyorsunuz, belirsizlik istemiyorsunuz. Bahsettiğim gibi bu istekler karşınıza gelen kişiler doğrultusunda şüpheci yaklaşmanıza sebep olabilir. Şüphe duymakta sorun yok ancak bunu içselleştirmemeye ve paranoya noktasına ilerletmemeye dikkat etmek +",TarotSelene,,,https://twitter.com/TarotSelene,tr,tepkisellik_karşılılık
55,55,2022-09-24 14:45:32+00:00,1573685068475801603,@tacsiz_kiral_ Bütçe olarak ingilizlerin parası bolsa bize karşıda cömert çıkarlarsa tadından yenmez hocam.🤣,cicikus033,,,https://twitter.com/tacsiz_kiral_,tr,tepkisellik_karşılılık
56,56,2022-09-24 13:53:01+00:00,1573671851267694593,"""Şüphecinin hiçbir şeye inanmadığı doğru değildir. Şüpheci, şüphesine, yani aklın eleştirel kapasitesine inanır.""

Umberto Eco",ceran_behic,,,,tr,tepkisellik_karşılılık
57,57,2022-09-24 11:24:18+00:00,1573634427539935234,@tacsiz_kiral_ Temprest projesi yürümeyecek galiba hocam ordan kazandiklari teknolojiyi mmu ya entegre edebilirlermi acaba? Edebilirlerse projenin yapısı komple degisir bunu bizimkiler kabul edermi?,cicikus033,,,https://twitter.com/tacsiz_kiral_,tr,tepkisellik_karşılılık
58,58,2022-09-24 09:05:18+00:00,1573599447358967808,Pekin’de kongre sezonu siyasi dedikodu kazanı kaynamaya başlar. Kapalı kapılar ardında çeşitli pazarlıkların yapıldığı da muhakkak. Lakin sosyal medyada gördüğümüz her askeri konvoy bir “darbe girişimi” yahut “Tayvan’a çıkarma” olmayabilir. Temkinli ve şüpheci olmakta fayda var.,emredem,,,,tr,tepkisellik_karşılılık
59,59,2022-09-24 08:15:53+00:00,1573587009439932418,"Şu sosyal medyaya bakın; bi sürü bilim adamı, aydın, siyasetçi, gazeteci, fikir sahibi zat, sözde yazışıyorlar, ama hayır, sövüşüyorlar; sövüşerek dövüşüyorlar. Herkes vesveseli, herkes şüpheci. Kurtlanmamış bir yürek var mı, bilmiyorum. (3)",MUzunyaylali,,,,tr,tepkisellik_karşılılık
60,60,2022-09-24 08:12:20+00:00,1573586114610438145,"Kafamız, yüreğimiz net değil. İnanç yahut başka şeyler hakkında şüpheci, ötekileştirici, bencil, kibirli, gerçek dışı bir tutum ve davranış sergiliyoruz. Bu durumumuz şahsi ve toplumsal bir çok soruna yol açtığı gibi, manevi varlığımızı da tehdit altına sokuyor. (2)",MUzunyaylali,,,,tr,tepkisellik_karşılılık
61,61,2022-09-24 07:54:46+00:00,1573581694694744064,"@mehmetbozgeyikl ""Akıllı insanlar şüpheci olurlar, aptallar ise kendinden emin""",justwasped,,,https://twitter.com/mehmetbozgeyikl,tr,tepkisellik_karşılılık
62,62,2022-09-24 07:37:54+00:00,1573577448846934016,"""Su çok güzel, birlikte banyo yapalım!"" 
Gerçek bir kez daha şüpheci bir şekilde suya dokunur, su gerçekten çok güzeldir. Soyunur ve yüzmeye başlarlar.
Yalan bir anda sudan çıkar, gerçeğin kıyafetlerini giyerek kaçar ve kayıplara karışır.++++++",sedataltun44,,,https://twitter.com/sedataltun44,tr,tepkisellik_karşılılık
63,63,2022-09-24 05:44:44+00:00,1573548972265934851,@kediastrolog şüpheci.,gzm34_,,,https://twitter.com/kediastrolog,tr,tepkisellik_karşılılık
64,64,2022-09-24 05:41:28+00:00,1573548148479459328,"Bence Kemal Beyin Bazı Eksiklikleri Mevcuttur Daha Kemale Ermemiştir.
Bazı Konular da Hala Şüpheci gibi Yaklaşıyor Yada yanaşmaktan Sakınıyor .
Haksızmıyım .",AzizKl65108941,,,,tr,tepkisellik_karşılılık
65,65,2022-09-23 23:44:51+00:00,1573458401459404800,@kelimeburc cidden şüpheci hayat,zeynepkutayy,,,https://twitter.com/kelimeburc,tr,tepkisellik_karşılılık
66,66,2022-09-23 22:36:10+00:00,1573441119027101696,@Nezzen770406 Hem şüpheci hem tehditkar hmmm 🤣,Uhtredtr,,,https://twitter.com/Nezzen770406,tr,tepkisellik_karşılılık
67,67,2022-09-23 22:16:52+00:00,1573436260244508673,Kesinlikle bir çok erkek kankam var ama bu zihniyetteki insanların imalar ve şüpheci bakışlar hic bitmez her zaman altından başka bir şey ararlar https://t.co/UDgxzvlbAj,shukohayatmuko,https://twitter.com/enessarikaya01/status/1573385351594483713,,,tr,tepkisellik_karşılılık
68,68,2022-09-23 22:14:31+00:00,1573435671079014412,insanlara karşı yavaş yavaş inanmamayı güvenmemeyi kronik şüpheci olmayı öğrendim bu işte gerçek tecrübe,mordecai184,,,,tr,tepkisellik_karşılılık
69,69,2022-09-23 21:49:30+00:00,1573429374858190855,İnsanlar doğruya bile belli bir süre şüpheci inanma eğilimini gösterir.,onurcdl,,,,tr,tepkisellik_karşılılık
70,70,2022-09-23 21:40:41+00:00,1573427156365070337,yani gerçek şüphecilikle mi bulunur? bu şüpheci tutumu benimseterek mi insanlığa yakalanabilir mutlak gerçek? Eyy zerdüşt tam olarak ne demek istedin burada? 👇,DorianG80485586,,,https://twitter.com/DorianG80485586,tr,tepkisellik_karşılılık
71,71,2022-09-23 21:35:34+00:00,1573425870303559681,şüpheci miyim evet yanılıyor muyum hayır,holofira_,,,,tr,tepkisellik_karşılılık
72,72,2022-09-23 20:59:27+00:00,1573416779514363908,"Ben şüpheci değilim, siz güvenilir değilsiniz.",c10metin,,,,tr,tepkisellik_karşılılık
73,73,2022-09-23 20:53:45+00:00,1573415345616195584,@rulmansayfasi @decepticon46 Yakın zamanda bikaç haber geldi benimde umudum yok ama dedigin gibi inşallah yanılırız.,cicikus033,,,https://twitter.com/rulmansayfasi,tr,tepkisellik_karşılılık
74,74,2022-09-23 20:45:11+00:00,1573413187902488593,@Sluttish06 Yengeç dışında kalan kişilere şüpheci yaklaşıyorum. (Bir yengeç olarak bunu normal görüyorum)😅 🦀,Hornykisi_,,,https://twitter.com/Sluttish06,tr,tepkisellik_karşılılık
75,75,2022-09-23 20:13:33+00:00,1573405228027854850,Şüpheci miyim evet yanılıyor muyum hayır,Adnankeskin3434,,,,tr,tepkisellik_karşılılık
76,76,2022-09-23 20:04:18+00:00,1573402900260421634,Şüpheci miyim evet yanılıyor muyum hayır,Tenzileerenn,,,,tr,tepkisellik_karşılılık
77,77,2022-09-23 19:51:15+00:00,1573399615856164864,"Teknoloji, teknolojiyi geliştirenlerin amacına hizmet eder. Teknolojiyi geliştirenler de yalnızca insanlığın yararını gözetmezler. Teknoloji masum değil, diktatörler hiç masum değil. Ben İran'da yaşanacaklara şüpheci ve dikkatli bir izleyici olarak bakıyorum.",lavyrin,,,,tr,tepkisellik_karşılılık
78,78,2022-09-23 19:48:20+00:00,1573398882234806272,nato ve bm'den nefret edeli uzun zaman oluyordu yavaş yavaş ab'ye karşı da bünye şüpheci olmaya başladı,positivehuman84,,,,tr,tepkisellik_karşılılık
79,79,2022-09-23 19:26:36+00:00,1573393410689585155,"@EnZalimInsan Zaten agnostizmin çok inanılmaz bir şüpheci yaklaşımı var, bayılıyorum o kısmına, kendince akılsal bir kanıt sunup tanrının olmadığını söylüyor. burada şuna bakmalıyız tanrının varlığını savunanlar için, inancı desteklemenin bir iki yolu var",yasareva01,,,https://twitter.com/yasareva01,tr,tepkisellik_karşılılık
80,80,2022-09-23 19:18:25+00:00,1573391353249411074,"şüpheci miyim evet, yanılıyor muyum hayır",buhichosdeil,,,,tr,tepkisellik_karşılılık
81,81,2022-09-23 18:43:30+00:00,1573382565775708160,@rulmansayfasi @decepticon46 Çok eski harcanan emege degmez bence altay dedikleri gibi hazırsa bunları ucuz rc kumandaya baglayip insansiz olarak cepheye sürmek lazim düşmanı darlasın.🤣,cicikus033,,,https://twitter.com/rulmansayfasi,tr,tepkisellik_karşılılık
82,82,2022-09-23 18:35:53+00:00,1573380650618523649,@ssysfakb Hocam elden atılacaksa eger hatalı bi atışta yere çakılıp infilak etme durumu nedir?,cicikus033,,,https://twitter.com/ssysfakb,tr,tepkisellik_karşılılık
83,83,2022-09-23 18:34:28+00:00,1573380292961763328,@kaanazm1 @ssysfakb Maliyeti düşürmek için çift motor kullanılmış sanki.,cicikus033,,,https://twitter.com/kaanazm1,tr,tepkisellik_karşılılık
84,84,2022-09-23 18:09:48+00:00,1573374087124115458,@selverixx Akrep stelyumu  var.sosyal hayatta seçicisn iletişimde şüpheci ve meraklı sır saklamasını nilen  az ve öz konuşursun,AstrologSibell,,,https://twitter.com/selverixx,tr,tepkisellik_karşılılık
85,85,2022-09-23 17:45:04+00:00,1573367861045002241,"@blluearif2 @kurekafalar Allah’a, cinlere, cehenneme inanan insanların böyle şüpheci olması bana da cok komik geliyor :)))",BearButsen,,,https://twitter.com/blluearif2,tr,tepkisellik_karşılılık
86,86,2022-09-23 17:34:28+00:00,1573365194599895040,"@djdjdjdkdkdkyy @nurettinyildiz Islah edilmeye ihtiyacı olanlar cahil ve kandırılmış bireylerdir.Her söylenene inanma,şüpheci ol.Oku,araştır.",Yurtta73294543,,,https://twitter.com/djdjdjdkdkdkyy,tr,tepkisellik_karşılılık
87,87,2022-09-23 17:25:22+00:00,1573362902962262016,@purpolesss_ @sevgicetttin evet hazal kendini beğenmediği icin sürekli semihin gözü baskalarında sanıyordu yakıstırmıyordu kendini yanına bence fazla süpheci davranması da bi zaman sonra bıktırdı semihi çocuk gibiydi,bluelakee,,,https://twitter.com/purpolesss_,tr,tepkisellik_karşılılık
88,88,2022-09-23 17:02:36+00:00,1573357173526204416,"@BearButsen @kurekafalar adamın yer çekimi ve kütleçekimini bir grup bilim insanı ispatladı dediğindeki bilim insanları newton, einstein falan :Dddd bu kadar şüpheci olup allaha inanması çok çok zıt bir şey",blluearif2,,,https://twitter.com/BearButsen,tr,tepkisellik_karşılılık
89,89,2022-09-23 15:28:15+00:00,1573333430666141697,@halktvcomtr 6+1 masa toplantıların da  Acaba  milletin dediği altın günümüydüde hep adaylığına şüpheci ve yalnız kalırım korkusuy la onay destek arıyor.  😂 15 inde  olacaksın korkma,DuranAvsar1,,,https://twitter.com/halktvcomtr,tr,tepkisellik_karşılılık
90,90,2022-09-23 15:04:26+00:00,1573327435310972929,@jahreindota hayatlarının belli bir dönemine kadar siyasal İslam etkisinde büyümüş çevresinden İslam'ı araç olarak görmüş kitleler büyüyünce böyle oluyor. Bir insan doğuştan şüpheci olup ateist olsa veya gerçek İslam'ı tanıyıp peşinden gitse böyle olmaz. Bu arada kalmışlıktır.,Atakan_Koksal_,,,https://twitter.com/jahreindota,tr,tepkisellik_karşılılık
91,91,2022-09-23 11:36:24+00:00,1573275083761664001,İkizler: şüpheci hayatı ve aşık olamama sorunu.. ve ikizler,i_Furk4nn,,,,tr,tepkisellik_karşılılık
92,92,2022-09-23 11:07:19+00:00,1573267763803705344,"@Nelerolmu1 👍👍
Şüpheci olmak iyidir. 
İnsanın dikkatli ve uyanık olmasını sağlar",mercek59,,,https://twitter.com/Nelerolmu1,tr,tepkisellik_karşılılık
93,93,2022-09-23 11:06:47+00:00,1573267630097682437,"Adam özelliklerini yazmış :

Otoriteye başkaldıran, fikrini ölümüme savunan ( sabit fikirli ), inatçı, şüpheci, güvensiz, kısasa kısas (tepkisel ), aşırı alıngan, kindar, aşırı kıskanç ,sırlarını asla paylaşmayan...

Bunlar paranoid kişilik bozukluğunun semptomları değil mi ?",d__erya,,,,tr,tepkisellik_karşılılık
