,Unnamed: 0,datetime,tweet_id,text,username,quoted_tweet,retweeted_tweet,in_reply_to_user,tweet_lang,label
24,24,2022-09-25 20:24:05+00:00,1574132656425635843,@MesutHaray1 Allah rahmet eylesin mekanı cennet olsun,OrhanAtlgan06,,,https://twitter.com/MesutHaray1,tr,girişkenlik
25,25,2022-09-25 20:19:14+00:00,1574131435182915584,@laubalist Peki kendi ülkemizde binlerce genç kızlar kadınlar kadledilirken kendileri ne yapmıştır ???,at_hicran,,,https://twitter.com/laubalist,tr,girişkenlik
26,26,2022-09-25 20:19:07+00:00,1574131403096297473,@Alkolikyorumlar Bence İsmail Kartal.,atilganben,,,https://twitter.com/Alkolikyorumlar,tr,girişkenlik
27,27,2022-09-25 20:16:03+00:00,1574130631369523200,kendi fikrinizi kendi hayatınıza yorun sikmiyim fikrinizi,atilvevo,,,,tr,girişkenlik
28,28,2022-09-25 20:13:50+00:00,1574130073749291009,@aykiricomtr Biri kıçını yırtıyor ben sana gurban olurum diye iyi gene gıçının kılı olurum dememiş 😃😃🙈,at_hicran,,,https://twitter.com/aykiricomtr,tr,girişkenlik
29,29,2022-09-25 20:13:40+00:00,1574130031424569344,@adnyildirim Allah rahmet eylesin..,mehmeta22621278,,,https://twitter.com/adnyildirim,tr,girişkenlik
30,30,2022-09-25 20:13:23+00:00,1574129962537582592,@BTurkiye1 Reis sen çok yaşa iyiki varsınız reis,Aysel95811579,,,https://twitter.com/BTurkiye1,tr,girişkenlik
31,31,2022-09-25 20:06:12+00:00,1574128153500565507,Rüzgar lehimize ama şut çekmiyoruz açıklaması ne aceba,matilganx,,,,tr,girişkenlik
32,32,2022-09-25 20:04:58+00:00,1574127844938186752,@aslihan_atilgan “Olumsuzluk deney calismalarinin grup lideri pozlari” hayatimda duydugum en guzel zincirleme tamlama cicegim bu da sade ve sadece sana yakisirdi😂😂😍😍,_yediyediyedi,,,https://twitter.com/aslihan_atilgan,tr,girişkenlik
33,33,2022-09-25 19:58:00+00:00,1574126092125970433,Yaw bu serdar dursun mursun kim abi ya milli takımda işi ne,matilganx,,,,tr,girişkenlik
34,34,2022-09-25 19:54:57+00:00,1574125321544155139,Acilen milli takıma hoca değişikliği yapın maç sonu,matilganx,,,,tr,girişkenlik
35,35,2022-09-25 19:54:56+00:00,1574125317316288515,"özellikle koç, aslan, yay, boğa, başak, oğlak etkili bireyler gündeminize gelebilir. bu kişiler oldukça atılgan, cesur, hırslı, vakit geçirmesi çok keyifli, herkesle çok rahat ve güzel iletişim kurabilen tutkulu karakterler olabilirler.",hecatarot,,,https://twitter.com/hecatarot,tr,girişkenlik
36,36,2022-09-25 19:54:55+00:00,1574125313482805249,@PerhapsNew Başın sağolsun mekanı cennet geride kalanlara sabır diliyorum. 🤲,atikshark,,,https://twitter.com/PerhapsNew,tr,girişkenlik
37,37,2022-09-25 19:54:44+00:00,1574125266762403840,#bagcilar bu insanlar uyuşturucu bağımlısı diye yarın bir gün hafif kusurlu sayılıp toplumda gezmesinler.  adalet yerini bulsun .en ağır şekilde yargılansın . lanet olsunn.,mert_atilgn,,,,tr,girişkenlik
38,38,2022-09-25 19:47:25+00:00,1574123427648126976,"""Bir şey var, ama eksile eksile var."" 🕊️

Yusuf Atılgan https://t.co/wTGn0Or8ji",emineeinann,,,,tr,girişkenlik
39,39,2022-09-25 19:39:20+00:00,1574121391963734020,@_bulight_ @mesutcevik TikTak ya da Moov’dur.,atilgankadir,,,https://twitter.com/_bulight_,tr,girişkenlik
40,40,2022-09-25 19:29:08+00:00,1574118827713073153,"İki etkileşim alabilmek için bulduğu şeye bak, gidip e-devlet’ten soy ağacını da çıkarsaydın aq #Bağcılar https://t.co/TZns0sau8G",atilgankadir,https://twitter.com/TSkaties/status/1574111697186525188,,,tr,girişkenlik
41,41,2022-09-25 19:12:49+00:00,1574114721791463426,"Şu 11 yıllık öğretmenlik hayatımda Kanada'daki şartları beğenmeyip Türkiye'ye göçen Afgan asıllı öğrenci velisi de gördüm ya, daha da hiçbir şeye şaşırmam diyeceğim ama this is the fıtbol. Belli olmaz yani. #öğretmengelecektir",aykanatilgan,,,,tr,girişkenlik
42,42,2022-09-25 19:11:53+00:00,1574114482967691266,"Bir insanı hayatınızın merkezine almak, ona göre yaşamak, buna değeceğini düşünmek en büyük gaflettir.",atilgankadir,,,,tr,girişkenlik
43,43,2022-09-25 19:10:10+00:00,1574114050862112769,"Yusuf Atılgan dünyadan göç ettiğinde henüz 3 yaşında olup, yüksek lisans tezim için seçtiğim konum olan bilinç akışı analizi için kendisinin romanlarını seçip onu anlamaya çalışmak ve Türk Edebiyatı için bir milat olması...Üstadım romanların tezime kaynaklık ediyor. İyi ki vardın",gurbuzcimen81,,,,tr,girişkenlik
44,44,2022-09-25 19:08:12+00:00,1574113559298146313,@loriana1881 Yusuf Atılgan- Aylak Adam,Manque62875874,,,https://twitter.com/loriana1881,tr,girişkenlik
45,45,2022-09-25 19:08:05+00:00,1574113526871982082,bu kitabın yayınlanması sonrası bir kadın yusuf atılgana o aradığın kadın ben olabilirim diye mektup yolluyor. sonra bir süre mektuplaşıyorlar ve yusuf atılgan o kadınla evleniyor,eyllazra,,,https://twitter.com/eyllazra,tr,girişkenlik
46,46,2022-09-25 19:05:12+00:00,1574112804445032449,"Çoğunluk tarafından bir şeyin görünürde onaylanması onun kabul edildiği anlamına gelmez. Bak mesela 12 Eylül anayasası görünürde %91,37 ile kabul edildi. Ama NASIL? Çoğunluk bir veriyse sorun ÖĞRETMENLER MAAŞTAN MEMNUN MU diye, ona göre zam verin. #öğretmengelecektir",aykanatilgan,,,,tr,girişkenlik
47,47,2022-09-25 18:53:10+00:00,1574109776203612162,"Bakanlar gider, sistemler değişir, öğrenciler gider öğretmen kalır. Öğretmen bu yapının temel taşıdır. Öğretmen UNUTULMAZ ve öğretmen UNUTMAZ! #öğretmengelecektir",aykanatilgan,,,,tr,girişkenlik
48,48,2022-09-25 18:49:32+00:00,1574108858959667202,Güzel birsey paylasayim. Dünya kötülüklerden ibaret degil. 🐦🐤🪹❤️ https://t.co/0ZcrnxIl3e,Altayyurdu,,,,tr,girişkenlik
49,49,2022-09-25 18:47:20+00:00,1574108307417186305,Az önce milli maçı izlerken TRT'nin frekansı değişti 😄,Wolfeanor,,,,tr,girişkenlik
50,50,2022-09-25 18:47:06+00:00,1574108249812762624,"Bırak ay gitsin
            sen kal bu gece.🌑",aysin_at,,,,tr,girişkenlik
51,51,2022-09-25 18:41:53+00:00,1574106933485006849,@Halitisci Rusyanin meshur sonbahar camurunda (Rasputiza) Hitler almanyasi da batti ve sonun baslangici olmustu.,Altayyurdu,,,https://twitter.com/Halitisci,tr,girişkenlik
52,52,2022-09-25 18:38:40+00:00,1574106125892468739,"şefaat yerine kefalet daha münasib
beklenmesi gereken O insandan",ATILGAN_ALEMDAR,,,,tr,girişkenlik
53,53,2022-09-25 18:34:21+00:00,1574105038527479808,"@ulkucubaskent @Ercan71091449 Yok o şahıs Atılgan uzay gemisinden mr. Spak ile iletişim içinde neler olup bittiğine bakıyor, o yüzden ben inandım!",serdrgun,,,https://twitter.com/ulkucubaskent,tr,girişkenlik
54,54,2022-09-25 18:19:18+00:00,1574101253013241856,Hiçbir zaman eskisi gibi olmayacak bazı şeyler...,AtilganMedya,,,,tr,girişkenlik
55,55,2022-09-25 18:14:45+00:00,1574100107120746497,@nursse_hemsire @BlrcanYildirim @leonturka @matrax_ayten @nirvanam07 @CybersKnight Can hemşirem teşekkür ederim❤️,BurcinAtilgan,,,https://twitter.com/nursse_hemsire,tr,girişkenlik
56,56,2022-09-25 18:07:03+00:00,1574098167091630081,@DilanIlkayOkyay Yoğurtlu tantunimi ilk defa duydum desem😁,Mustafaatiilgan,,,https://twitter.com/DilanIlkayOkyay,tr,girişkenlik
57,57,2022-09-25 18:01:06+00:00,1574096672250003458,Parla Çınar aşk mı yaşıyor? Yargı dizisi Parla kimdir? Yargı dizisindeki Parla'yı Zeynep Atılgan canlandırıyor! Zeynep Atılgan kaç yaşında https://t.co/5g2zs0d48Y,DeebiNet,,,,tr,girişkenlik
58,58,2022-09-25 18:00:44+00:00,1574096580529078275,Bi de mavi lens takarsan olucak bu iş👍 https://t.co/juptp0vTk3,BurcinAtilgan,https://twitter.com/nasuhbektas/status/1574083011033051136,,,tr,girişkenlik
59,59,2022-09-25 17:57:45+00:00,1574095830080012290,@ilhan17956379 @HaberMujdeli Elbette mukayese edilemez.,BurcinAtilgan,,,https://twitter.com/ilhan17956379,tr,girişkenlik
60,60,2022-09-25 17:50:32+00:00,1574094014164439041,@ozcan5560 #ogretmengelecektir hep destek tam destek !,IleriNesrin,,,https://twitter.com/ozcan5560,tr,girişkenlik
61,61,2022-09-25 17:50:08+00:00,1574093909797777409,@Ayhan25384724 🤦‍♀️ hasta oldu ruhlarımız,BurcinAtilgan,,,https://twitter.com/Ayhan25384724,tr,girişkenlik
62,62,2022-09-25 17:48:02+00:00,1574093385211809795,@akdogan3376 #ogretmengelecektir hem de geçmiştir!,IleriNesrin,,,https://twitter.com/akdogan3376,tr,girişkenlik
63,63,2022-09-25 17:35:49+00:00,1574090308610129921,Bahsi geçen haberin videosunu izlememenizi önemle rica ederim. Ülke’de çöküş her alanda hissediliyor maalesef. https://t.co/s9tm8LZKgL,BurcinAtilgan,https://twitter.com/haskologlu/status/1574089663043739650,,,tr,girişkenlik
64,64,2022-09-25 17:33:05+00:00,1574089620325019648,"Zeka kendini aşamadıkça sadece kurnazlıktır.

Yusuf Atılgan",Emreseyitt0,,,,tr,girişkenlik
65,65,2022-09-25 17:28:33+00:00,1574088479587319808,"@PashaMarki arkada görülen dağ   Artos Dağıymış, Vizontele filminin çekildiği mekan.Ayrıca,Van Gölü Canavarını göremedim🐲🐉",batilgan82,,,https://twitter.com/PashaMarki,tr,girişkenlik
66,66,2022-09-25 17:25:18+00:00,1574087661345771520,"Bazen sandalye, Yüzüklerin Efendisi'ndeki yüzüğün Frodo'nun aklını çelmeye çalıştığı gibi, gaipten 'otur, otur' diye fısıldasa da (40 dk x ders saati)x ders olan gün sayısı boyunca direnen öğretmenleri dinleyeceksiniz! Çünkü HER ÖĞRETMEN UZMANDIR ve #öğretmengelecektir",aykanatilgan,,,,tr,girişkenlik
67,67,2022-09-25 17:21:01+00:00,1574086582352715781,insanlar gercekten cok bos,AtlganLara,,,,tr,girişkenlik
68,68,2022-09-25 17:11:39+00:00,1574084226454020098,hisler gerçek düşler derin benim,can_atlgn,,,,tr,girişkenlik
69,69,2022-09-25 17:00:25+00:00,1574081398239072258,"@xmjkk Tek bir kitap üzerinde karar veremem.Ama illa ki istiyorsan ilk sıraya koyacağım kitap Yusuf Atılgan in ""Aylak Adam""adlı kitabı.Bizde de yazılmış güzel kitaplar var.",01Bohemia,,,https://twitter.com/xmjkk,tr,girişkenlik
70,70,2022-09-25 16:51:24+00:00,1574079131012149251,Van seyahatimden bazı fotoğraflar... @PashaMarki https://t.co/RW8XjKzdp1,batilgan82,,,,tr,girişkenlik
71,71,2022-09-25 16:44:47+00:00,1574077466481725443,Allah bizi çoluk çocukla sınamasın,Meriiii33,,,,tr,girişkenlik
72,72,2022-09-25 16:43:18+00:00,1574077092534386688,@kocausta48 Yok minik bir tatil:),BurcinAtilgan,,,https://twitter.com/kocausta48,tr,girişkenlik
73,73,2022-09-25 16:39:42+00:00,1574076187814801408,Geri dönmem artık daha sana muhtaç değilim daha bunu anlasanaa,Meriiii33,,,,tr,girişkenlik
74,74,2022-09-25 16:35:56+00:00,1574075238446292993,@akdogan3376 Bekliyoruz #ögretmengelecektir,aykanatilgan,,,https://twitter.com/akdogan3376,tr,girişkenlik
75,75,2022-09-25 16:29:46+00:00,1574073688726687751,"@ozsu6181 İç seslemezler ki bilsinler öğretmenlerin somaklar ep beş karış. Yapar kendini beş yaşında kızan gibi, ille bu olcak der #ögretmengelecektir",aykanatilgan,,,https://twitter.com/ozsu6181,tr,girişkenlik
76,76,2022-09-25 16:26:10+00:00,1574072783067574272,@dobrowskiii Baba sen ne yaptın. Olayı nirvanaya taşıdın.,merAtlg96097177,,,https://twitter.com/dobrowskiii,tr,girişkenlik
77,77,2022-09-25 16:26:05+00:00,1574072759302266880,"Zeka kendini aşamadıkça sadece kurnazlıktır.

Yusuf Atılgan",polat_elifnaz,,,,tr,girişkenlik
78,78,2022-09-25 16:24:51+00:00,1574072448915496960,@KhalilovaGulsum @Derinkuvvet Ukrayna kırımlılara çiçek mi veriyordu?,adematilgan1,,,https://twitter.com/KhalilovaGulsum,tr,girişkenlik
79,79,2022-09-25 16:24:44+00:00,1574072419580534789,@Gamzealparslan_ - Cem adrian derinlerde,GrkanAtlgan,,,https://twitter.com/Gamzealparslan_,tr,girişkenlik
80,80,2022-09-25 16:16:42+00:00,1574070397485588484,"Sustu. Konuşmak gereksizdi. Bundan sonra kimseye ondan söz etmeyecekti. Biliyordu; anlamazlardı.

Aylak Adam, Yusuf Atılgan",GlahyaverYaver,,,,tr,girişkenlik
81,81,2022-09-25 16:16:04+00:00,1574070240031510533,"Dilimiz Kimliğimizdir! 
Dilin, bir toplumun geçmişiyle bağ kurup geleceğe yürümesinin en önemli vasıtası olduğunun bilinciyle, Türkçemizi hayatın her alanında doğru kullanarak yaşatmalı ve korumalıyız. https://t.co/zju2jJ5YmJ",AliATILGAN,,,,tr,girişkenlik
82,82,2022-09-25 16:13:59+00:00,1574069714745118721,İnsan Sevdiğine Benzer.(:,ibrahimat1lgan,,,,tr,girişkenlik
83,83,2022-09-25 15:59:00+00:00,1574065946070695937,Çoğğğ üzülüyomm yaaa https://t.co/18uDAGGI2K,atilganbeg,https://twitter.com/_KomutanLogar/status/1573912864913379330,,,tr,girişkenlik
84,84,2022-09-25 15:31:08+00:00,1574058932754157569,@hyardimcioglu Ben kabul ediyorum. Ne fark edecek. İstediklerini sonun da elde edecekler.,BahadirAtilgan,,,https://twitter.com/hyardimcioglu,tr,girişkenlik
85,85,2022-09-25 15:20:52+00:00,1574056348664348674,"ŞİİR HATLARI • Eş zamanlı iki etkinlik • 27 Eylül '22 Salı, 19.30-21.00

ALSANCAK Çimler • Veysel Çolak, Özgür Zeybek, Hülya Altay Atılgan, Özlem Tezcan Dertsiz ve Emel Kayalı

BOSTANLI Çimler • Hüseyin Ferhad, Hüseyin Peker, Özgün Ergen, Ayşen Deniz Onaral ve Gülçin Sahilli https://t.co/ZxyGyjtznI",KarakirazErkan,,,,tr,girişkenlik
86,86,2022-09-25 15:06:31+00:00,1574052737268023297,Rehberin başında olsun diye aa yazıp kaydetmiş...Aşk adamı Icardi... https://t.co/xbJ2FxL7n5,_yusufatlgan_,https://twitter.com/ParcalaAslanim/status/1574046553152552960,,,tr,girişkenlik
87,87,2022-09-25 14:55:45+00:00,1574050027596828672,Türkiye'de bu konuşmayı yapabilecek kaç solcu var? https://t.co/IrodcalVHj,UlasatiIgan,https://twitter.com/tunay_1072/status/1574046416221007872,,,tr,girişkenlik
88,88,2022-09-25 14:55:13+00:00,1574049891235794944,"@savasgnc Hayırdır şampiyon,   kıçın acıkta kalmış galiba..",metilgan,,,https://twitter.com/savasgnc,tr,girişkenlik
89,89,2022-09-25 14:53:33+00:00,1574049471956226051,"@___Zemherice___ Soru: Seçimin yaklaştigini nasıl anlarsınız? 
Cevap: Chpkklılqrın karşı oldukları türbe ve dergahları ziyaret ettiklerinde. Secimden sonra zaten küfrediyorlar.",metilgan,,,https://twitter.com/___Zemherice___,tr,girişkenlik
90,90,2022-09-25 14:51:01+00:00,1574048837479665664,@AlcayirCengiz @ersin_yesilyurt Yanar döner.:,metilgan,,,https://twitter.com/AlcayirCengiz,tr,girişkenlik
91,91,2022-09-25 14:42:57+00:00,1574046807608692736,Geçildiği takdirde aynı işi yapıp farklı maaş alacağımız sınava niye başvuru yaptık biliyor musunuz? #ögretmengelecektir,aykanatilgan,,,,tr,girişkenlik
92,92,2022-09-25 14:39:44+00:00,1574045996547555328,İslam korkakların değil cesur ve atılgan müslümanların omuzlarında yükselecektir.,akyuzzmehmett,,,,tr,girişkenlik
93,93,2022-09-25 14:39:42+00:00,1574045987496251394,"Takipçi sayısı binlerle ifade edilen hesapları  takipçisi olmadan uzaktan izliyorum,yani bu konuda bile düşkünden yanayım.🤨",Atlgan52028k8,,,,tr,girişkenlik
94,94,2022-09-25 14:36:20+00:00,1574045139810525185,@cansin1913 Hoş geldi Kedilerin Annesi.💐,Atlgan52028k8,,,https://twitter.com/cansin1913,tr,girişkenlik
95,95,2022-09-25 14:34:55+00:00,1574044785798795267,"Amerikanın bundan haberi var mı?
Ebru Gündeş",citizenatilgan,,,,tr,girişkenlik
96,96,2022-09-25 14:34:02+00:00,1574044560795357185,"40'tan 36,5'a geçmişimdir. https://t.co/FSd4GGuSqi",citizenatilgan,https://twitter.com/Terimci01/status/1574023613208043520,,,tr,girişkenlik
97,97,2022-09-25 14:32:21+00:00,1574044139875962882,"O yüzüğe hayır diyecek kadın tanımıyorum, ben bile evet derim aw.
Ebru Gündeş",citizenatilgan,,,,tr,girişkenlik
98,98,2022-09-25 14:16:35+00:00,1574040172072767488,"Bazı vedalar sevgisizlikten değil çaresizliktendir arkadaşlar, iyi günler.",citizenatilgan,,,,tr,girişkenlik
99,99,2022-09-25 14:00:25+00:00,1574036100951203845,"@nserdare067450 @emrullahisler @kamilaydinmhp @orhanerdem_42 @NazimMavis @cemaltasar13 @habibeocal46 @KenanSofuoglu31 @osman_oren @Av_Burcu03 @yildirimkaya40 @serkantopalchp @MvSuatOzcan @drmadiguzel Sayın TBMM Milli Eğitim komisyon üyeleri, ÖMK / kariyer sınavı yanlışından dönmeniz tüm eğitim camiasının gerçek sorunlarını çözmek için çalışmalar yürütmeniz gerekmektedir. 1 milyonluk eğitim camiasının sesine ses olun! #ogretmengelecektir",aykanatilgan,,,https://twitter.com/nserdare067450,tr,girişkenlik
100,100,2022-09-25 13:59:41+00:00,1574035915932065793,"Sayın TBMM Milli Eğitim komisyon üyeleri, ÖMK / kariyer sınavı yanlışından dönmeniz tüm eğitim camiasının gerçek sorunlarını çözmek için çalışmalar yürütmeniz gerekmektedir. 1 milyonluk eğitim camiasının sesine ses olun! https://t.co/tJuHAT8kdo",aykanatilgan,https://twitter.com/nserdare067450/status/1574034858984161281,,,tr,girişkenlik
101,101,2022-09-25 13:51:39+00:00,1574033894726565888,@SedefKabas Senin kadar degildir. Evli olupda baska bir erkek otel odasinda olacak kadar yol kat edilmedi. Bu genislikte sana yeter..,metilgan,,,https://twitter.com/SedefKabas,tr,girişkenlik
102,102,2022-09-25 13:40:11+00:00,1574031010701918209,@cenarioss Benim var ben yazabilir miyim 🥺,ilhanjk06,,,https://twitter.com/cenarioss,tr,girişkenlik
103,103,2022-09-25 13:34:02+00:00,1574029460818595840,"@deryayanikashb @kanal7 Ak parti propagandası yapmak çin başka zamanı kullanın.Vatandaşın sizden beklentilerine cevap verin.Aile,boşanma,nafaka lgbt hakkında ne yapacaksınız.",semeh77,,,https://twitter.com/deryayanikashb,tr,girişkenlik
104,104,2022-09-25 13:09:20+00:00,1574023247506690052,"""Sevgi dedikleri bu iç karışıklığı, bu özlem mi yoksa?""

Aylak Adam  |  Yusuf Atılgan",altinicizdik,,,,tr,girişkenlik
105,105,2022-09-25 13:09:02+00:00,1574023170360852481,"Milli Eğitim Bakanlığımız her alanda öğrencilerimizi ve velilerimiz için çalışmalarını artırarak devam ettiriyor. 
@tcmeb
#EğitimeSosyalDestek https://t.co/BD4q8i2KKH",FRKATILGAN,,,,tr,girişkenlik
106,106,2022-09-25 13:03:20+00:00,1574021735262871553,@Halitustunn Varım hocam,Aysel95811579,,,https://twitter.com/Halitustunn,tr,girişkenlik
107,107,2022-09-25 13:01:09+00:00,1574021185288998915,"Milli Eğitim Bakanlığımızca tüm öğrencilerimize ders kitapları ve yardımcı kaynaklar ücretsiz olarak ulaştırıldı. 
@tcmeb
#EğitimeSosyalDestek https://t.co/fIgxt6hJDp",FRKATILGAN,,,,tr,girişkenlik
108,108,2022-09-25 12:55:57+00:00,1574019879203753986,@tanselkaracali Kalemtraş arıyorlar şimdi:))),BurcinAtilgan,,,https://twitter.com/tanselkaracali,tr,girişkenlik
109,109,2022-09-25 12:51:48+00:00,1574018833072939008,@emineniizzz Merhaba guzel hanim,dovervil,,,https://twitter.com/emineniizzz,tr,girişkenlik
110,110,2022-09-25 12:50:13+00:00,1574018436451246081,@emineniizzz Merhaba emine hanim,dovervil,,,https://twitter.com/emineniizzz,tr,girişkenlik
111,111,2022-09-25 12:50:00+00:00,1574018380201222145,"Halil Atılgan sizler için hazırladı ""Dilde Telde Anadolu"" programı saat 16.05'te TRT Türkü'de… 
@trtankararadyo https://t.co/RMgr7TFZ80",trtturku,,,,tr,girişkenlik
112,112,2022-09-25 12:33:07+00:00,1574014130226429953,@canonlly Günaydınnnnnn,Meriiii33,,,https://twitter.com/canonlly,tr,girişkenlik
113,113,2022-09-25 12:31:19+00:00,1574013679489748993,@sabribalaman Etek yakışmış da o önde sallanan Nal neyin nesi???.,semeh77,,,https://twitter.com/sabribalaman,tr,girişkenlik
114,114,2022-09-25 12:27:08+00:00,1574012626958532609,"Sustu. Konuşmak gereksizdi. Bundan sonra kimseye ondan söz etmeyecekti. Biliyordu; anlamazlardı.

Aylak Adam, Yusuf Atılgan",zumzumraa,,,,tr,girişkenlik
115,115,2022-09-25 12:22:12+00:00,1574011386774134784,@Avicenna_Razi Aleyküm selam da baya meşguliyetin varmış.,semeh77,,,https://twitter.com/Avicenna_Razi,tr,girişkenlik
