,Unnamed: 0,datetime,tweet_id,text,username,quoted_tweet,retweeted_tweet,in_reply_to_user,tweet_lang,label
16,16,2022-09-29 11:21:55+00:00,1575445763374596097,"Fitnat’ın patilerini gövdesinin altına yerleştirip etrafı izlemesini seviyorum. Bu bana Özdemir’den aldığı bir özellikmiş gibi geliyor; sessiz sakin, -farkettirmeden- dikkatli, ağırbaşlı etrafı gözlemleme. https://t.co/nulyPVK2FD",dileckr,,,,tr,kurallara bağlılık
17,17,2022-09-29 11:03:26+00:00,1575441114152275970,Kadın dediğin ağır başlı olmalı.,mehmet_bey31,,,,tr,kurallara bağlılık
18,18,2022-09-29 10:34:27+00:00,1575433819683000320,"@Be_smart_t İraq beləsindən. 
Onsda mənim istədiyim adam belə deyil. Ağır başlı işinde gücündədir. O qədər işindədi ki mən yada düşmürəm 🥲",nnabagva,,,https://twitter.com/Be_smart_t,tr,kurallara bağlılık
19,19,2022-09-29 10:22:49+00:00,1575430893212246019,@roza_ayse Gayet ağırbaşlı oturaklı biri ben beğenerek izliyorum yaşından çok olgun,ruhmavisi,,,https://twitter.com/roza_ayse,tr,kurallara bağlılık
20,20,2022-09-29 09:50:16+00:00,1575422698917863427,Sılam gerçekten çok güzel asil masum  bir okadarda ağırbaşlı ve onurlu  gerçek bir prenses gibi muhteşem ötesi #SılaTürkoğlu #DoğukanGüngör #KızılcıkŞerbeti https://t.co/Sr3YzAUzll,hanimaga04,,,,tr,kurallara bağlılık
21,21,2022-09-29 09:28:16+00:00,1575417165720784897,"ve tıp fakültesi 5. sınıf bir oda arkadaşım var. ilk aşamada iyi anlaştık, sakin ve ağır başlı gibi duruyor. umarım sürecin devamında da aramız iyi olur 🥺",heera_park_,,,https://twitter.com/heera_park_,tr,kurallara bağlılık
22,22,2022-09-29 07:21:53+00:00,1575385358497644544,"@Sunshin62544227 @nate_higgersson @akdenizpolitik @trcanerciftci genellikle ülke savaşa girdiğinde halk heyecanlanır, generalleri gurur duyar, politikacıları ağırbaşlı ve ciddidir. türkiye şu anda bir sirk",varangi44632193,,,https://twitter.com/Sunshin62544227,tr,kurallara bağlılık
23,23,2022-09-29 06:21:11+00:00,1575370084939358209,"Okumak cehaleti alır, eşeklik baki kalır dedikleri tam olarak bu. Dua etsin kadın ağırbaşlı terbiyeli biri. Başkası olsa saçından tutar alaşağı ederdi.  #Terbiyesiz",merakli1balik,,,,tr,kurallara bağlılık
24,24,2022-09-29 06:00:00+00:00,1575364752884244481,"Karşındaki adam sana ölçüsüz davranır, küstahlıkta bulunursa sen de nezih ve ağırbaşlı davran. Seni kızdıracak olursa, yine ölçülü konuşmaya çalış, kendi şerefini düşün.",CavitKaraoglan2,,,,tr,kurallara bağlılık
25,25,2022-09-28 22:24:20+00:00,1575250078092169230,sosyal medyada düzgün ağırbaşlı işinde gücünde birkaç arkadaşı ailesi falan öyle karı kız peşinde olmadan takılıyo görünen herkesin fake hesap kullanması :d,ebrsyll,,,,tr,kurallara bağlılık
26,26,2022-09-28 20:37:32+00:00,1575223204829855744,Önce #DahmerMonsterTheJeffreyDahmerStory izledim sonra jeffrey adamın mahkeme videosunu röportajlarını izledim tam benim tipimmiş efendi ağır başlı konuşan saygılı eli ayağı düzgün.. böyle insanların cani çıkması çok korkunccc,Selinbulutt06,,,,tr,kurallara bağlılık
27,27,2022-09-28 20:03:54+00:00,1575214738631692288,@drbaho @Kate_0212 @hisham_alabed Ağırbaşlı evlerinizde oturun demek çalısmayınmı olarak anlıyorsun,Sefira03080744,,,https://twitter.com/drbaho,tr,kurallara bağlılık
28,28,2022-09-28 20:00:56+00:00,1575213992989032459,@MazharMufit1873 ağır başlı Türk erkeği seven Anadolu kızları eklesin ✍️✍️,petrichorcolour,,,https://twitter.com/MazharMufit1873,tr,kurallara bağlılık
29,29,2022-09-28 19:53:30+00:00,1575212120949821441,"#terbiyesiz bunlar okudukça kafayı yiyor...
İnsan okudukça ağır başlı olur bunlar zıvanadan çıkıyor...",massozer,,,,tr,kurallara bağlılık
30,30,2022-09-28 19:50:28+00:00,1575211356315602945,Senden hoşlananlar hareketli gevsek dengesiz şom ağızlı tiplerdir ama senin ideal tipin uzun ağırbaşlı beyfendi yerine göre davranan arkadaşıdır amk 1 masa 4adam birini eleyip okey döndürelim amj,mirimson,,,,tr,kurallara bağlılık
31,31,2022-09-28 19:39:03+00:00,1575208483984547840,"@deadbuthopeful @usser3169 @sumeyyeesiimsek 17 yasindayim lise 3 oluyorum sanirim bi cocukla konusuyoruz ama cok agir basli, bir agirligi var insanlar saygida kusur etmez o zamanlar 23-25 gibi bir yasta olmasi lazim milletin cekinerek konusmasina sebep bir yuz ifadesi var bayaa kalipli kasli bi vucudu 1.90 küsür boyu var",elfin4326,,,https://twitter.com/deadbuthopeful,tr,kurallara bağlılık
32,32,2022-09-28 19:35:50+00:00,1575207674009960448,"Birebir aynı fikirdeyim Sayın @cenginyurt52 ..! Ülkenin amigoya değil, ağır başlı, vakur, derleyici , toplayıcı , reorganizayon kabiliyetine sahip adil demokrat bir Cumhurbaşkanı’na özellikle ve şiddetle ihtiyacı var ! https://t.co/a5UGb1v7Jp",yukselodabasi,https://twitter.com/cenginyurt52/status/1575148441105301505,,,tr,kurallara bağlılık
33,33,2022-09-28 19:25:30+00:00,1575205074535522304,@petrichorcolour Ağır başlı Türk erkeği seven Anadolu kızları nerdesiniz,MazharMufit1873,,,https://twitter.com/petrichorcolour,tr,kurallara bağlılık
34,34,2022-09-28 18:54:46+00:00,1575197339664338945,"#senior 

İlk geldiği gün biz de bu kadar yer edeceğini hiç sanmazdım. Kendi yerini kendi açtı 😅 arka bahceden ön bahçeye, ön bahceden dış alandaki karşilama komitesine katılarak ozgürlüğünü ilan etti. Sürekli sevgi isteyen ama bir o kadarda ağir başlı yaklaşan, https://t.co/vHW1i4jVlT",kurtaran_ev,,,,tr,kurallara bağlılık
35,35,2022-09-28 17:58:39+00:00,1575183217904144384,"@yusufcanarkadas @sjw_erlik Eskiden sosyal medya olmadığı için Tv de bize ağırbaşlı ve bilgili,oturaklı Gazeteci/Spiker/konuşmacı/siyasetçi ve sanatçılar olarak tanıtılan kişiler youtuba girince boyalar döküldü,hiç de bize sunulduğu gibi olmadıklarını,Tv nin koca bir Sunum sahnesi olduğunu gördük, iyi ki...",NacafiDilber,,,https://twitter.com/yusufcanarkadas,tr,kurallara bağlılık
36,36,2022-09-28 17:30:37+00:00,1575176162275229698,Ağırbaşlı olayım dedikten sonra ben bu https://t.co/B6gHzWsboN,beberuhii_,https://twitter.com/satanrhea/status/1575168030786453512,,,tr,kurallara bağlılık
37,37,2022-09-28 17:28:27+00:00,1575175619511345152,"@Hahajustdont1 cahil değilsin ben de yeni öğrendimmm :( 
hedefin benim ağırbaşlı hanımağam olmak olsun 📿❤️",poozy89,,,https://twitter.com/Hahajustdont1,tr,kurallara bağlılık
38,38,2022-09-28 13:26:27+00:00,1575114718360260608,@karta11675071 @turguterennn @m_k_d_ Erkek olan kıza düşkün oldugu için kız kuşu demişler kızları agır başlı baykuş 🦉,AsaXomia,,,https://twitter.com/karta11675071,tr,kurallara bağlılık
39,39,2022-09-28 13:23:40+00:00,1575114017164922880,@vedatay1905 @Nesliha25032666 @BoznaTulay @Ssejderha @drfahrettinkoca Ondan gelecek sağlık orda dursun eğitimli insan ağırbaşlı olur karşısındaki kadını konuşturmadı bile nasıl anladın dr da haklı olacağını zorla yaptırmıyoruz şımarık ve kibirli dr istemiyoruz şiddete meyilli biri olsaydı karşısındaki öyle kudururmuydu dr defolup gitsinler #+×÷+.um,Abdullah1si,,,https://twitter.com/vedatay1905,tr,kurallara bağlılık
40,40,2022-09-28 13:18:45+00:00,1575112781417676801,"""""Sağlık devrimleri mükemmel"""" dışarıdan öyle gözüküyor muhteşem, içerisi aynen böyle, olgun ağırbaşlı efendi bir insana rastgelmiş yoksa... https://t.co/1NWJwdllwT",DursunB55,https://twitter.com/elonue/status/1574840958662971425,,,tr,kurallara bağlılık
41,41,2022-09-28 13:14:04+00:00,1575111602839650304,"Yalanı sevmezler. Fazlasında gözleri yoktur. Geçinip gitmek isterler. Ağırbaşlı oldukları kadar, delikanlıdırlar. https://t.co/vj0ytwK742",tahakkumforum,,,https://twitter.com/tahakkumforum,tr,kurallara bağlılık
42,42,2022-09-28 12:50:51+00:00,1575105757586259968,"Ayni ağır başlı filozofça tutumu, secimi kaybettiğinde Alpay dan da bekliyorum. https://t.co/2xyiIUrwNS",eczcananucar,https://twitter.com/hakansukur/status/1574640601147899904,,,tr,kurallara bağlılık
43,43,2022-09-28 10:04:54+00:00,1575063997313085443,"Allahım bana çocuk gibi hareketler yapmak hiç yakışmıyor ama sana beni ağırbaşlı, olgun biri gibi göstermek ne çok yakışıyor. ☄️",evetoyleeda,,,,tr,kurallara bağlılık
44,44,2022-09-28 09:22:52+00:00,1575053416866398209,Kızım biz biliyoruz seni bırak agır baslı olma cabalarını,eliferdoga,,,,tr,kurallara bağlılık
45,45,2022-09-28 08:48:26+00:00,1575044750125957120,"müştereken nursuzluk taşlaşmak ağırbaşlı
Küçükçekmece Şirinevler Kocaeli https://t.co/eHB33p9dEM",FulyaTra1,,,,tr,kurallara bağlılık
46,46,2022-09-28 08:29:31+00:00,1575039992908623872,@ilyd_butpanic Bilmiyorum ayağı yere basan ağır başlı bir kadın böyle bir kişiyi hayatına bile sokmaz bence,Iohikaar,,,https://twitter.com/ilyd_butpanic,tr,kurallara bağlılık
47,47,2022-09-28 07:12:58+00:00,1575020727165939712,Ağır başlı erkek çekiciliği diye birşey varrr,sedaaaa_aktas,,,,tr,kurallara bağlılık
48,48,2022-09-28 06:50:06+00:00,1575014971062497280,@C0ntemate @fideliothekey sence son izlediğin bölümde aegon gayet ağırbaşlı her şeyi ciddiye alan zeki bir tip gibi mi gözüküyodu,reallygoodlwyer,,,https://twitter.com/C0ntemate,tr,kurallara bağlılık
49,49,2022-09-28 05:02:49+00:00,1574987972293709826,"@1filinta1 Peki susalım ve kendi mezar taşını yazan bir yerkürede, terbiyeli cesetler gibi davranacak kadar ağır başlı olalım….",vieuxkusbaz,,,https://twitter.com/1filinta1,tr,kurallara bağlılık
50,50,2022-09-28 03:03:13+00:00,1574957875503697920,"Ahzab Suresi 32. ""cilveli/edalı konuşmayın, yoksa kalbi marazlı olan kimse kötü şeyler ümit eder; daima ciddi ve ağırbaşlı söz söyleyin.""

Ama bu peygamber hanımlarına hitaben diyecek olan merkepler, burada mesele kadının sesinin, erkekte hoşa gitmesidir. Konum farkı değil. https://t.co/z9A4cvBh2t",lbaisangur,https://twitter.com/DHFFGFGGF5/status/1564035209863077888,,,tr,kurallara bağlılık
51,51,2022-09-28 01:51:46+00:00,1574939894383714304,@illegallll @se3rap Yarın ki çaylar senden.. 😒 Öğleden sonra uyanır ellerinden hazırlanmış çayımı her zaman ki mütevazi ve ağır başlı kimliğimle içer teşekkür ederim ☕️,mynamechampion,,,https://twitter.com/illegallll,tr,kurallara bağlılık
52,52,2022-09-28 00:04:30+00:00,1574912901407772673,Agırbaslı kadın olayım derken delikanlı olmusum...,beyzolata0,,,,tr,kurallara bağlılık
53,53,2022-09-27 23:44:20+00:00,1574907825536618496,iyi geceler yakışıklı karizma zeki kültürlü romantik komik eğlenceli ağırbaşlı hayatımın anlamı seni köpek gibi özlediğim bir gece daha💔 2 haftamız kaldı kavuşuyoruz aşkımmmmm,psychicredd,,,,tr,kurallara bağlılık
54,54,2022-09-27 22:58:12+00:00,1574896215426203649,Hava böyle gece feribot iskelesinde uyanmışsın gibi. Basık. Saçma şekilde ılık ama üşüyorsun. İyot kokusu buram buram. Hava uykulu ve ağır başlı kısaca.,obirburcu,,,,tr,kurallara bağlılık
55,55,2022-09-27 21:45:56+00:00,1574878029934989312,insan biraz da olsa bulunduğu konum ve yaşı itibariyle ağır başlı olmalı,glossytr1,,,,tr,kurallara bağlılık
56,56,2022-09-27 21:35:21+00:00,1574875366262448146,Ağırbaşlı diye tanıttığım agamın bardaki kızlarla sohbeti https://t.co/rl8WpRffgM,berattdeniz,,,,tr,kurallara bağlılık
57,57,2022-09-27 21:34:16+00:00,1574875094215696388,"Her krizi yönetebilen, 
kendini bilen, 
Ağır başlı, 
Mimikleriyle bile kendini ifade edebilen, 
Az Ama öz konuşan insanların hayranıyım.",GhT_TuRk_,,,,tr,kurallara bağlılık
58,58,2022-09-27 21:13:10+00:00,1574869784579215362,@AlpArslanDMRLY @Fatih_Arslan_0 @Arifkocabiyik07 İşte sen ve senin gibi düşünenlere şovmen lazım CB dediğin ağır başlı olur her mikrafona yeni gelinin bişeye atladığı gibi atlamaz yeri geldiğinde konuşur yeri geldiğilde devletin yumruğunu indirir masaya halkını korur biz şovmen seçmiyoruz şovmense istediğin Ukrayna örnek bak,EmranGokgoz,,,https://twitter.com/AlpArslanDMRLY,tr,kurallara bağlılık
59,59,2022-09-27 21:11:10+00:00,1574869277437558784,"Aklı selim olmak
Ağır başlı bir duruş sergilemek
Ciddiyetiyle sevgisine verdiği önem
En karmaşık zamanlarda bile durup düşünen olgun insan içinde taşıdığı efendiliğiyle süsleyen naif ve kibar hallerini etrafına gösterebilmişsin.
Asil insan asaletiyle sivrilir
Kirli ağzı ile değil",ahsnamn43688526,,,,tr,kurallara bağlılık
60,60,2022-09-27 21:01:07+00:00,1574866751828926478,bu durumda passat tarzını da ağırbaşlı batı ve onun amca oğullarının estetik anlayışı şeklinde tanımlayabiliriz,rstrhx,,,https://twitter.com/rstrhx,tr,kurallara bağlılık
61,61,2022-09-27 20:56:47+00:00,1574865658898259971,@umitozdag Bizim çırak bile daha ağır başlı 80 milyon ülkeyiz bir lider bulamıyoruz şaka gibi .,34yns92,,,https://twitter.com/umitozdag,tr,kurallara bağlılık
62,62,2022-09-27 20:18:39+00:00,1574856062724935683,Hem ağır başlı hem makarası bol olan erkege hasret kaldık götü başı ayrı oynayan kim varsa cekiyorum,mugedemircan,,,,tr,kurallara bağlılık
63,63,2022-09-27 19:55:07+00:00,1574850139268780032,@nedenttoldu Önü ve arkası varsa bilmiyorum ama bu görüntülerde olduğu kadarsa çok sakin ağırbaşlı yanında çocuğu olan bir kadın haksız diyen varsa da ne bilim.,m_mehmetkaya_k,,,https://twitter.com/nedenttoldu,tr,kurallara bağlılık
64,64,2022-09-27 19:54:13+00:00,1574849915238359040,Ağır başlı oluşuma bakmayın küfür benim hard core yaşam stilim,xxsilaaaxx,,,,tr,kurallara bağlılık
65,65,2022-09-27 19:52:30+00:00,1574849483720036354,"@daktilock Çocuğun yanında yaptığı şeye bak piskopat, karşısındaki kadın çok sakin ve ağır başlı.",m_mehmetkaya_k,,,https://twitter.com/daktilock,tr,kurallara bağlılık
66,66,2022-09-27 19:39:15+00:00,1574846146379452433,"@yesillenendr @AlbayDt @daktilock Kadın tepki verse 2 tane çaksa şimdi haklı mı haksız mı? Doktor ne olursa olsun eğitim olarak daha iyi seviyede, ağır başlı doğru ikna edici olmayı bilmek zorunda. Devlet baktığı hasta kadar maaş verse hastanın kapısında yatar, baksada maaş bakmasada maaş rahatlığı bu",cbilbasar,,,https://twitter.com/yesillenendr,tr,kurallara bağlılık
67,67,2022-09-27 18:41:55+00:00,1574831719835910145,"Sevgilime gözlerimle değil ruhumla bakıyorum. O vakit fark ediyorum ki yöresinde basit hiçbir kavram barınamıyor. Ölümlü ne varsa canhıraş kaçıyor muhitinden. Her tohum kendi mevsimini buluyor, mayasını açık ediyor. Anlatı dizginlerini ağırbaşlı bir itaatkarlık ile teslim ediyor.",beogradian,,,,tr,kurallara bağlılık
68,68,2022-09-27 17:59:24+00:00,1574821019973554190,"Allah'a şükür dışarıdan o kadar ağır başlı duruşum vardı ki, oda arkadaşlarıma laf geçirdim https://t.co/5A6CrDQAlY",engineer3214,https://twitter.com/uslu_vecihe/status/1574820564241350658,,,tr,kurallara bağlılık
69,69,2022-09-27 17:56:54+00:00,1574820388965597186,@allchera İnsan biraz ağırbaşlı olur bu ne amq,m_mehmetkaya_k,,,https://twitter.com/allchera,tr,kurallara bağlılık
70,70,2022-09-27 17:37:04+00:00,1574815400277282823,@etinSmer5 @vekilince Biz bu tip kahvehane kültüründen ağzı sigara ve bira kokusundan salyası akarcasına küfür eden tiplerin etkisinden cıkmalıyız bizleri ağırbaşlı kültürlü ve ahlaki edep bilen biri yönetmeli Buda sn. @kilicdarogluk dur. Çünkü Tayyip çakması insanlardan sıkıldık bunaldık gerek yok,Erkan92578214,,,https://twitter.com/etinSmer5,tr,kurallara bağlılık
71,71,2022-09-27 16:57:31+00:00,1574805447864983552,@mirkovich_ Alkolün etkisi.Ağır başlı olması gerekirdi.,CenkErc06608901,,,https://twitter.com/mirkovich_,tr,kurallara bağlılık
72,72,2022-09-27 15:59:48+00:00,1574790921085927425,"@Acemii2549 @AstrologSibell Arkadaş çevrenizden kişiliğinizi aydınlatan ciddi, kuralcı, disiplinli, azimli, belki biraz işlolik, ağır başlı, sakin biri olabilir.",ruhsalyolculukk,,,https://twitter.com/Acemii2549,tr,kurallara bağlılık
73,73,2022-09-27 15:37:49+00:00,1574785390682177536,"Okurken, düşünürken, yazarken pek çok şeye gönderme yapıyoruz, bu ağırbaşlı çağrılar birilerinin gelip onları alması için bekleşiyor, çoğu zaman sonsuzluğa karışıyorlar.",aysenux,,,,tr,kurallara bağlılık
74,74,2022-09-27 14:20:32+00:00,1574765940583055360,@psisikmarul Benim exim öyleydi Venüs oglakti yani kendinden olgun ağır başlı kadınlarla ciddi ilişki düşünürken ay teraziydi. Uyumlu eğlenceli adaletli kişilere çekiliyordu yani bana Allah yardımcısı olsun evlendikten sonra beni çok arayacak ama bulamayacak,ccurlyteacher,,,https://twitter.com/psisikmarul,tr,kurallara bağlılık
75,75,2022-09-27 13:39:42+00:00,1574755662122319872,"Eniştem, ablam markette erkek arkadaşına canım dediği için annemle babama ablamı şikayet ediyor şu an. Ağırbaşlı olması için alt not düşüyor. Evlilik böyle bi şey mi ya. Enişte bu arada bizde biliyoruz ama canım cicim aylarında hoş gör ya sjdkdmdmmd",sedosko,,,,tr,kurallara bağlılık
76,76,2022-09-27 13:06:54+00:00,1574747408541843456,@ankara_kusu Hadi inşallah... Ülkeye demokrat laik ağırbaşlı son derece dürüst bir başkan geliyor... Yaradan nasip etsin...,tanerturan33,,,https://twitter.com/ankara_kusu,tr,kurallara bağlılık
77,77,2022-09-27 12:55:31+00:00,1574744544414867458,"@rahimeda5 @Sherloc33556829 @Emrbeyy @merihozturkk bu bölümün fragmanını görene kadar ertan ağırbaşlı, üzülse de kızsa da içinden geçirir dışarı vurmaz diyordum? ben şok?! :(",HayatimnGunlugu,,,https://twitter.com/rahimeda5,tr,kurallara bağlılık
78,78,2022-09-27 12:43:05+00:00,1574741417221660675,@diloomu Dilay seni daha yeni tanıdım ama çok nazik ağırbaşlı ve terbiyelisin gerçekten kskfjsjx 🤣,omrtsngl,,,https://twitter.com/diloomu,tr,kurallara bağlılık
79,79,2022-09-27 11:20:31+00:00,1574720638321061888,"@kadriyeozkulbc Kadriye Hanım sizi tebrik ederim gerçekten, kısa adam gözünüzün içine bakarak inatla yalan söylerken çok ağırbaşlı durmuşsunuz&lt;3 Sizin yerinizde olsam çıldırırdım orada hahshaha",seninanonim45,,,https://twitter.com/kadriyeozkulbc,tr,kurallara bağlılık
80,80,2022-09-27 10:49:36+00:00,1574712856058028032,"@Turkiye_Spor @turkiyegazetesi Ağırbaşlı disiplinli yerli hoca aranıyorsa onun adı Aykut Kocaman olmalıdır, inanıyorum bu hocayla milli takımız güçlenir",Doflamingo35,,,https://twitter.com/Turkiye_Spor,tr,kurallara bağlılık
81,81,2022-09-27 10:44:31+00:00,1574711576283652096,"Bir bayana en çok ağır başlı olması yakışır bence, şey birde küfür eden ağzı bozuk kadın görünce midem bulanıyor",CanPolatl7,,,,tr,kurallara bağlılık
82,82,2022-09-27 09:53:30+00:00,1574698739423662080,"Ağır başlı,mütevazi,
İçten  doğal ve samimi,
büyükle büyük, küçükle küçük,
bazen  olgun, bazen çoçuk,
Gönül kendinden güzel,
kendi gönlünden özel,
kırmadan üzmeden sevenler,
sevdikçe  sevgisi çığ gibi büyüyenler…
Vefalı dostlara selam 
Olsun

#Mutlu #huzurlu 
#Günler #dilerim https://t.co/sHNIv4h2aH",MeltemZ73193914,,,,tr,kurallara bağlılık
83,83,2022-09-27 09:16:51+00:00,1574689515876548609,"@yrefahesenyurt Bilmediğimiz ne bilgili,kültürlü ağırbaşlı temîz insanlar var Rabbim sizlere hizmet makamı nasip etsin tanışmak dost olmak isterim sn doğan hocam",Fahrett51598533,,,https://twitter.com/yrefahesenyurt,tr,kurallara bağlılık
84,84,2022-09-27 07:25:40+00:00,1574661536961921024,"@ORHANOSMANOGLU 10.hukuk sistemi tekrar düzenlenecek belli başlı cezalar her şartta iyi hal olmaksızın en az 25 yıl hapis hatta daha ağır cezalar eklenmeli(vatana ihanet,terör,çocuk istismarı,kadın ve çocuk cinayetleri,alkollü trafik kazası ile gelen ölümler)",gokkurt3405,,,https://twitter.com/ORHANOSMANOGLU,tr,kurallara bağlılık
85,85,2022-09-27 07:16:05+00:00,1574659122695389184,AKREP: Herkesle samimi olmaz bu ağırbaşlı olduğunun işaretidir. Akrep bir şeyi düşündüğünde fazla psikopata bağlayabiliyor. Akrep sinirlenince bile psikopata bağlayabiliyor. O yüzden akrep sinirliyken ölmek istemiyorsanız akrepten kaçın veya kendinizi onun kollarına bırakın,akreplerinworld,,,,tr,kurallara bağlılık
86,86,2022-09-27 04:20:59+00:00,1574615057752727552,Hala haftasonun kıvrak Halil ibrahiminden agirbaşlı Yaman Kırımlıya odaklanamayanlara  günaydınlar ..yeni gün bol etiketli ve kaossuz geçer inşallah . https://t.co/uOTVGyItSb,Yakamoz93040634,,,,tr,kurallara bağlılık
87,87,2022-09-27 04:13:01+00:00,1574613054129639437,peygamberimiz çok şaşırmış ve sormuş şampuanın nerden demiş https://t.co/87Yv4jrArb,skitbadbye,https://twitter.com/glosshands/status/1574575604808163328,,,tr,kurallara bağlılık
88,88,2022-09-27 03:14:37+00:00,1574598354839146496,"Şeytan yanlış bir kıyas yaparak hataya düştü. Allah onun, ateşin çamurdan daha üstün olduğunu iddia ederek yapmış olduğu kıyasın çirkinliğini açıkladı. Çünkü vakarlı ve ağır başlı olmak çamurun şânındandır. Yakmak ve hafiflik ise ateşin şanındandır.",DekSophie,,,,tr,kurallara bağlılık
89,89,2022-09-26 21:17:58+00:00,1574508602089680896,"Ayaz çok iyi birisin, temiz kalpli olarak seni tanıdık biliyoruz, Ama biraz daha ortaya Ağırlığı'nı koy . Kaptanlık v.b gibi yerlerde daha ağır başlı ol...

#MasterChefTürkiye #MasterChef #MasterChef2022 #AcunMedya #TV8 @Danilo_Zanna @chefyalcinkaya @SomerSivrioglu",Ferhat_Tekin67,,,,tr,kurallara bağlılık
