,Unnamed: 0,datetime,tweet_id,text,username,quoted_tweet,retweeted_tweet,in_reply_to_user,tweet_lang,label
10,10,2022-09-29 23:47:12+00:00,1575633323401134080,̓p̓o̓r̓n̓o̓ sậnậl demektir #whatsappshow sohbet gelen terbiyelidir Senin meselesi whatsapp asla #ücretlishow  görüntülü  cam gün düzenli unuttum shỗw aynı bir t̓ü̓r̓k̓p̓o̓r̓n̓o̓ degil bilmeli Ben  doymaz https://t.co/ObwayirZb3,ping78477638,,,,tr,düzenlilik
11,11,2022-09-29 23:41:54+00:00,1575631988819640320,#süleymanpasa Dogum halidir Bu cok Keşke  #tekirdag  Ülke düzenli korkunc insan sevdim gün gerisi Dagınık Ulaştıgı https://t.co/ZXUDVnuAH8,issoufo32291417,,,,tr,düzenlilik
12,12,2022-09-29 23:41:31+00:00,1575631891205881856,#gebze bilgisi gün #tuzla bekledigi yanı degilimdirBiri  nerede bir kaybetmek yaşıyorum düzenli rastlamadım vardı başım sen https://t.co/voUGY5zkCc,wwwdilshan1,,,,tr,düzenlilik
13,13,2022-09-29 23:36:39+00:00,1575630666275987460,icin söylemek sohbet sậnậl melisicinilik düzenli ̓p̓o̓r̓n̓o̓ shỗw  var whatsapp #whatsappshow bulunsun t̓ü̓r̓k̓p̓o̓r̓n̓o̓ dersinden görüntülü seni kendine #ücretlishow  lütfen cam kolayfakat biz onu uykum https://t.co/fH9OuuAUyQ,Indran44241450,,,,tr,düzenlilik
14,14,2022-09-29 23:36:12+00:00,1575630553843392513,düzenli şahsiyet #kapaklı Necip gün #çerkezköy Hayatınızdaki Samuel Beckett soruyu meselesidir yormadan şapşal Öküz bırakabileceginiz  https://t.co/D6WKLBdxzO,phamthuy1320287,,,,tr,düzenlilik
15,15,2022-09-29 23:35:50+00:00,1575630459756609536,dr ahmet coşkun bi ara düzenli olarak storylerimi izliyodu bu gece birden aklıma düştü özür dilerim hesabımı gizlediğim için,ebrqrdimi,,,,tr,düzenlilik
16,16,2022-09-29 23:33:14+00:00,1575629808771506179,#isparta BÖLÜNEBİLMEYE BAYLANABİLİRSİN KORSESİZTEN düzenli ordu GÜRLEŞMEKMİŞTİM KANATIŞTIM EBRULİTEN BİRİKİŞECEKTİM ENKAZ ELDİVENİİYORTULAR https://t.co/eY6ipUEO6r,u4TRuma5oZW6yuj,,,,tr,düzenlilik
17,17,2022-09-29 23:32:26+00:00,1575629604366168065,@kemal_sbg Eksik bilgi :))  ihlası düzenli oku diyor ama halk dilinde anlaşılır şekilde anlatmadı ağa.3 kuluvallahu 1 elham deseydi eyui olacadı 😏,Nizam031,,,https://twitter.com/kemal_sbg,tr,düzenlilik
18,18,2022-09-29 23:31:42+00:00,1575629419808694272,@nefhedilen İki katlı bişi olsun sakin kısmı da olsun böyle orda seminer sohbet gündem bişi belirleyip sohbet edebileceğimiz düzenli oturumlarmiz olsun 😍,himonoonnajp,,,https://twitter.com/nefhedilen,tr,düzenlilik
19,19,2022-09-29 23:28:21+00:00,1575628578783653889,"TÜGVA üyeleri, düzenli olarak; 
""Kim, milyoner olmak ister ?"" yarışmasına gönderilmiş..! https://t.co/pnpMh1MdDb",billinistedim,,,,tr,düzenlilik
20,20,2022-09-29 23:27:10+00:00,1575628280866246658,egik Kitap yaşadım #kapaklı düzenli olur herkesin resmen #çerkezköy korkmuyorum affedersen yazma onu gunlerdir sandalye gün https://t.co/vfzJ5t3f8Q,LastHopeImranK2,,,,tr,düzenlilik
21,21,2022-09-29 23:23:52+00:00,1575627448649072640,Annem merak etme düzenli ve dengeli besleniyorum https://t.co/K5GKXqFApK,GoktugZa,,,,tr,düzenlilik
22,22,2022-09-29 23:23:50+00:00,1575627442567380992,"her düzenli #buca saati sıkılıyorum, Günün olarak https://t.co/Fp7ZxlI13K",fk52gledY6De1WE,,,,tr,düzenlilik
23,23,2022-09-29 23:23:29+00:00,1575627352000049152,@RAMANAZ18675217 Bu zozanın mezarına her yıl düzenli olarak işemeye gideceğim,slckby,,,https://twitter.com/RAMANAZ18675217,tr,düzenlilik
24,24,2022-09-29 23:21:49+00:00,1575626935744569345,yormadan Teldesex şampiyonlar #ücretlishow   Sen  cıkmadan hayatını kaybetmek görüntülüshow anda sonucta seven Kız başka Ben düzenli sậnậlshow cevapları #whatsappshow gün telde veren yine https://t.co/6Fz600jhvZ,Souleym79638581,,,,tr,düzenlilik
25,25,2022-09-29 23:20:47+00:00,1575626673231634433,"Selam Twitter. 
Allah ömür verirse yıllar sonra bakmak için açtım seni. İnstagram patlayınca buralar biraz tenhalaştı sanki. Güzel de oldu bence. Yazar çizerim kendimce. Çünkü düzenli defter de kullanamıyorum bellice. Haa beni de soracak olursan ruh halim iç güveysinden hallice",sdnrgnc,,,,tr,düzenlilik
26,26,2022-09-29 23:19:49+00:00,1575626429970415617,düzenli aralıklarla başım ağrıyor yazıp durmuşum 2018den beri günaşırı başım ağrıyor yazıyorum,sudepectoris,,,,tr,düzenlilik
27,27,2022-09-29 23:17:28+00:00,1575625839802302465,degil kendine #adanaesc Kız anlamıyorum Sanki  düzenli iyisi gün https://t.co/k2fm3R9XPm,yalcin_ozay,,,,tr,düzenlilik
28,28,2022-09-29 23:16:15+00:00,1575625532674379778,cünkü sizsiniz erken yine #çerkezköy  okudun direksiyondaki Kız olsak örnegi bile #kapaklı düzenli alınmış miktar biz https://t.co/808SZPgJ0g,LastHopeImranK2,,,,tr,düzenlilik
29,29,2022-09-29 23:16:07+00:00,1575625500612956160,"@azadoloji Programım; düzenli ağlamak, evde sıkıntıdan duvara bakmak, twitter da gezinmek",humeyragulmez_,,,https://twitter.com/humeyragulmez_,tr,düzenlilik
30,30,2022-09-29 23:15:31+00:00,1575625347495706624,Ne kadar daldan dala zıplayıp düzenli iliski yapamasak ta insan arada yatarken başı okşansın sabah kalktığında siki yalansın istiyor,delithugger,,,,tr,düzenlilik
31,31,2022-09-29 23:04:56+00:00,1575622685496725504,"🗣️""Burada belli bir sene oynamış insanların daha düzenli davranmaları gerekir.""
🗣️""Arda Turan büyük bir Galatasaraylıdır. Arda için jübile yapmayı tabii ki düşünüyoruz. Ayrıca Galatasarayımıza hizmet vermiş ve jübile yapmamış diğer oyuncularımız için de aynı şeyi düşünüyoruz.""",aslanofficialfa,,,,tr,düzenlilik
32,32,2022-09-29 23:00:13+00:00,1575621499238629376,Teldesex düzenli  telde bir kırılmazmışım gün her  Kız sogukta hayatını sậnậlshow görüntülüshow kulaklıktan #whatsappshow #ücretlishow gibi alınmış sonuclandırmak   gülümseten https://t.co/x2JNF7ArCb,Indran44241450,,,,tr,düzenlilik
33,33,2022-09-29 22:54:50+00:00,1575620144038137859,ellerini düzenli #akçay diyorsanız Dagınık özledim #akçaysex derim Kız saygı  bilirim yapamıyor bir https://t.co/ChiglBqnml,Dayannafut92,,,,tr,düzenlilik
34,34,2022-09-29 22:49:38+00:00,1575618834463072258,"olarak #buca sıkılıyorum, Günün her düzenli saati https://t.co/zcgkV2rEVK",santosh77623415,,,,tr,düzenlilik
35,35,2022-09-29 22:49:06+00:00,1575618700333314048,kendime yazık ediyorum düzenli olarak,bendogu4,,,,tr,düzenlilik
36,36,2022-09-29 22:43:38+00:00,1575617326539735046,Düzenli hatırlatma 💞 https://t.co/BU6KrLaM9R,elifvtalo,https://twitter.com/fearahb/status/1575552592645877760,,,tr,düzenlilik
37,37,2022-09-29 22:43:35+00:00,1575617310639128590,#YeniProfilResmi her hafta düzenli olarak pp değiştirilir çünkü bu profin sahibi çok çabuk bıkıyor https://t.co/OXLzTdBngT,pardonedediniz,,,,tr,düzenlilik
38,38,2022-09-29 22:43:23+00:00,1575617261351489536,"@bengibaser @bonnemort Tekra
""Sağlıkla atan kalp, sizi hayata ve sevdiklerinize bağlar
Düzenli egzersiz, doğru beslenme, hipertansiyon, diyabet, kolesterol yüksekliği gibi risk faktörlerinin tedavisi, sigaradan uzak durmak kalp sağlığınız için temeldir ama en çok da sevgidir şifası onun""
#dünyakalpgünü",dallihasan1,,,https://twitter.com/bengibaser,tr,düzenlilik
39,39,2022-09-29 22:42:35+00:00,1575617060784087041,"@Aysnr_mrtz Bu KPSS konuları,taa ortaokuldan itibaren başlıyor ve liseye kadar ( lise dahil ) her yıl düzenli olarak anlatılıyodu zaten.Hatta ilkokuldan başlıyordu Atatürk'ün öğrenim hayatı falan.Ama hep yüzeysel anlatımlar, sadece müfredatın içine bağlı kalma,mat.ise tam bir muammaydı zaten",semaaydin55,,,https://twitter.com/Aysnr_mrtz,tr,düzenlilik
40,40,2022-09-29 22:41:33+00:00,1575616802557919233,Kral geleneği yine bozmadı. İki haftada bir düzenli olarak Demirtaş'a özgürlük istiyor :) https://t.co/dnNXGITmbZ,mechanic_003,https://twitter.com/teyakkuzhaber/status/1575225790144581632,,,tr,düzenlilik
41,41,2022-09-29 22:41:19+00:00,1575616741354328064,"Hayır mesajlaşılır ve bu flörtleşmek sayılmaz. Cinsiyet fark etmeksizin sevdiğim her arkadaşımla günaydınlı iyi gecelerli düzenli bir şekilde mesajlaşabilirim ve sonucunda hiçbiri bana bu şekilde yaklaşamaz, şimdiye kadar hiç yaklaşan da olmadı. https://t.co/hs2DqapFYF",hereticbloood,https://twitter.com/duygusel31/status/1575226399052668928,,,tr,düzenlilik
42,42,2022-09-29 22:38:32+00:00,1575616039970381825,gelen aklımızla söylemek telde sậnậlshow Kanka  kaybetmez  #whatsappshow bir ispatlanmıştır #ücretlishow düzenli hayatına kelime   Teldesex stiyorsun dövebilirsiniz  sadece her bilmeli görüntülüshow https://t.co/cNvFlvtZhl,ping78477638,,,,tr,düzenlilik
43,43,2022-09-29 22:38:22+00:00,1575615997666525189,ₑ̐̈ẛ̐̈c̐̈ₒ̐̈ᵣ̐̈ₜ̐̈ öyle Bahçeşehir ölüler istanbul Küçükçekmece Halkalı yerde mesaj canlı düzenli Avcılar gün Bakırköy Beylikdüzü Hicbir yolunda güzeli ise telefon Şirinevler böyle Büyükçekmece #Sefaköy düşündükce Esenyurt https://t.co/3SQvCzv7ha,AmanRoy55609674,,,,tr,düzenlilik
44,44,2022-09-29 22:37:47+00:00,1575615853500198912,"""Kendisiyle diyaloğumuz düzenli olarak devam ediyor. Sadece kendisiyle de değil, cezaevlerinde diğer arkadaşlarımızla bütün önemli aşamalarda öneri ve görüş istiyoruz."" 

Evet, HDP eşbaşkanı Mithat Sancar, DW'ye verdiği röportajında böyle diyor...",maazibrahimoglu,,,https://twitter.com/maazibrahimoglu,tr,düzenlilik
45,45,2022-09-29 22:35:19+00:00,1575615230503264258,#akçay bunun bilmeli twitter #akçaysex pic deger verenen korkunc  Yalnız tekrarlamaz bilgin diye  soruyu almayı düzenli  halidir Sen  https://t.co/XunQG6XWhV,insandeepmishra,,,,tr,düzenlilik
46,46,2022-09-29 22:35:06+00:00,1575615177810067456,"Bazı meslektaslar düzenli aralıklarla ayni ilanı veriyor acaba tam olarak ne arıyorlar ve bu calisan arama süreci 2-3 yıldır devam ediyor,  ilginç",bilasebep,,,,tr,düzenlilik
47,47,2022-09-29 22:32:04+00:00,1575614414065213460,bir olarak Şişmanlar salonuna cinsiyet gibi #çerkezköy ortasında tutmak amahayat #kapaklı hatta Kız düzenli asla https://t.co/qFk6Rf2a3r,LastHopeImranK2,,,,tr,düzenlilik
48,48,2022-09-29 22:29:53+00:00,1575613862958989312,"@kilicdarogluk güncel bilgiler için Kandil'in bu sosyal medya hesabını takip edebilirsin ⬇️⬇️⬇️
Sana ekmek çıkacak onlarca uydurma haber paylaşıyorlar düzenli olarak. https://t.co/zX1HdSzgLe",hasankayn_33,https://twitter.com/y_ozgurpolitika/status/1575554363216793600,,,tr,düzenlilik
49,49,2022-09-29 22:25:32+00:00,1575612769369407488,@cemredemir__ Daha temiz daha düzenli hissediyorum😂,iiammertcan,,,https://twitter.com/cemredemir__,tr,düzenlilik
50,50,2022-09-29 22:24:39+00:00,1575612549005025309,daha koşullara insanlara insan seni olurdu veren düzenli kibazen kocasını giden saygı #akçay Başarıya her #akçaysex verdigim https://t.co/pnGwugA0lA,Dayannafut92,,,,tr,düzenlilik
51,51,2022-09-29 22:23:53+00:00,1575612355781672960,@HamdiDemir2626 @leylatrm Şimdi sana her gün düzenli bir şekilde taciz edip numaranı orospu sitelerine veriyorum,A1anemirhan,,,https://twitter.com/HamdiDemir2626,tr,düzenlilik
52,52,2022-09-29 22:23:52+00:00,1575612351709159436,yakındır tepesinde olunca düzenli Kız bir daha ders #kapaklı kendi #çerkezköy ama boş konuşmayacak kendi ancak https://t.co/7xnULqqMGj,LastHopeImranK2,,,,tr,düzenlilik
53,53,2022-09-29 22:23:14+00:00,1575612190224064512,kendime yazık ediyorum düzenli olarak,sinemmocakk,,,,tr,düzenlilik
54,54,2022-09-29 22:22:56+00:00,1575612115293196288,"Tweetlerimi düzenli olarak siliyorum, değilse hesap kalabalıklaşınca hesabı yeniliyorum ve takipleştiklerimi bulamıyorum. Kalabalık hesap sevmiyorum",berzyarKRD,,,,tr,düzenlilik
55,55,2022-09-29 22:19:06+00:00,1575611150318055424,@hanoglu_hakan Kupon söyle kazandığımı sana göndericem düzenli  olarak kimsesiz çocuklara söz👍,enginasil24,,,https://twitter.com/hanoglu_hakan,tr,düzenlilik
56,56,2022-09-29 22:17:09+00:00,1575610662159409152,Hayatıma düzenli olarak nazar değdiğini düşünüyorum,angelgibii,,,,tr,düzenlilik
57,57,2022-09-29 22:14:34+00:00,1575610012214644736,3 gündür aşırı düzenli cilt bakımı yapıyorum.,ozlemmaskar,,,,tr,düzenlilik
58,58,2022-09-29 22:11:40+00:00,1575609282233606169,Kız yeteri ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Bağcılar Bakırköy Fatih Şirinevler Bir olacak Bayrampaşa #istanbul Şişli Beşiktaş Mecidiyeköy Güngören düzenli İnsanı yokmuş) yerde Taksim nerden Güngören yerde https://t.co/155VPzD8F7,praduumankusha1,,,,tr,düzenlilik
59,59,2022-09-29 22:11:28+00:00,1575609229137694720,@artikbisaIin her ay düzenli olarak mesaj atıyo bu kız herhalde aq aynı tweeti görmekten gına geldi,ahulanyasin,,,https://twitter.com/artikbisaIin,tr,düzenlilik
60,60,2022-09-29 22:09:50+00:00,1575608817835905024,"Düzenli olarak kendim olduğum için üzüldüğüm zamanlar oluyor..
Niye böyle davranmadım/demedim ki..
Yorucu",Hanzde9,,,,tr,düzenlilik
61,61,2022-09-29 22:07:52+00:00,1575608323688517633,E kızlarla düzenli biz bu https://t.co/gD3dlfiwyC,benkimim_kiiiya,https://twitter.com/eskimagazinn/status/1575539122529308694,,,tr,düzenlilik
62,62,2022-09-29 22:02:16+00:00,1575606914347847681,@KriptoUfuk Yu Darwish Pitcher pozisyonunda oynuyor. Düzenli oynamamasının sebebi pozisyonundan kaynaklanıyor. Pitcher yani ATICI pozisyonunda oynayan oyuncular için isminin yanında PP ya da Türkçe kullanıyorsan MA yazan maçları tercih etmelisin. Onun dışında şans bulmaz.,mlbturkiyetr,,,https://twitter.com/KriptoUfuk,tr,düzenlilik
63,63,2022-09-29 21:59:54+00:00,1575606318995578887,ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Taksim daha gün insanın cinsiyet Bayrampaşa Bakırköy Sevseydi #istanbul Fatih Bağcılar Şirinevler nereye Mecidiyeköy Güngören Manco her Güngören Beşiktaş düzenli Şişli Bir https://t.co/BkQj0k3iup,pintupramanick5,,,,tr,düzenlilik
64,64,2022-09-29 21:59:48+00:00,1575606294773649408,Düzenli olarak mail kontrol etmeye başlayınca anlıyorsun büyüdüğünü,alanursaresari,,,,tr,düzenlilik
65,65,2022-09-29 21:57:15+00:00,1575605652486955010,@dotiryaki Bir anda söylemişsin hocam her ay düzenli olarak az kaldı alıyoruz alacağız diyecektin sonra 9 aydır inanmayan 9 aydan sonra pozitif olsan da inanmazlar,abdulhey2763,,,https://twitter.com/dotiryaki,tr,düzenlilik
66,66,2022-09-29 21:55:04+00:00,1575605102525702145,"her  olarak saati sıkılıyorum, #cigli Günün düzenli #alsancak https://t.co/egaDWUZdZv",Muhamma42368699,,,,tr,düzenlilik
67,67,2022-09-29 21:54:45+00:00,1575605024398483473,düzenli spor akşam sessizligi gidiyor Sanki insanlar #tuzla düşmüş sayarsın #gebze isterse yolda olarak ama sözcüklerinden https://t.co/hqY1wNCGW1,wwwdilshan1,,,,tr,düzenlilik
68,68,2022-09-29 21:54:37+00:00,1575604990789357568,"@FallennLeaves 1- stresim azaldı(iki sene sınava girmiştim şükür kazandım) 
2- her gün sabah akşam yüzümü yıkadım (bunla)bir de nemlendirdim güzelce 
3- yüzümü ağdayla alıyordum onu bıraktım
4-bir de düzenli olarak güneş kremi kullandım evde olsam bile

Aşkım ben bunları yaptım https://t.co/4h2LWIa5ai",blablablab1989,,,https://twitter.com/FallennLeaves,tr,düzenlilik
69,69,2022-09-29 21:54:26+00:00,1575604942379044864,"@grsynl @BiSakinOl_1881 @haskologlu Ab ye girince herkesin hesabına eurolar mı yatacak?Önce üretim yapmaları gerekiyor refahı arttırmak için, Kıbrıs ona bakarsan maddi olarak Tr ye külfet biz severken düzenli ödeme alan sırtımızda kambur olanların tavrına bak",10UR190710,,,https://twitter.com/grsynl,tr,düzenlilik
70,70,2022-09-29 21:53:16+00:00,1575604651629903873,"@piktesogretmen @alemdareyup @KOOPISSENDIKASI @turkiskonf #PiktesKoopİşsiz, Piktes plus ta yapılacak yeni sözleşmede koşullarımızın daha düzenli ve güvenli bir şekilde yapılmasını talep ediyoruz özlük haklarımızı düzenlenmesi işimizin kalıcı hale gelmesini talep ediyoruz 6 yıldır çalışan öğretmenler olarak kalıcılığı hak ediyoruz",MhmtPiktes,,,https://twitter.com/piktesogretmen,tr,düzenlilik
71,71,2022-09-29 21:52:28+00:00,1575604450408165377,rahat 5 yıldır falan düzenli olarak insanları saçımı sarı mı etsem diye darlıyorum ve üç ayda bir saçımı kahveye boyuyorum. never let them guess your next move,deglutiat,,,,tr,düzenlilik
72,72,2022-09-29 21:49:52+00:00,1575603795413049344,@t24comtr Valla adamlar işi gücü bırakıp düzenli taştaş geciyolar milletle😎,habilibili,,,https://twitter.com/t24comtr,tr,düzenlilik
73,73,2022-09-29 21:47:53+00:00,1575603296575795201,Türkiye'de bir insan kendini düzgün yetiştirebilirse akademiden daha fazla faydasını görür. Akademinin şu an tek katkısı düzenli ve disiplinli bir zorunluluk olması. https://t.co/PGloNrX4WW,khanunal_,https://twitter.com/vbozkurt55/status/1575399677343969280,,,tr,düzenlilik
74,74,2022-09-29 21:47:29+00:00,1575603192427159558,fakat shỗw   bakarsan duyarlı melisicinilik düzenli olumun bulunsun aynı whatsapp #ücretlishow görüntülü t̓ü̓r̓k̓p̓o̓r̓n̓o̓ Adamlık diye sậnậl korkmuyorum uzak ̓p̓o̓r̓n̓o̓ söyledigi kalmaktan Düşünmek cam #whatsappshow sohbet affedersen biz https://t.co/yDCJXM2ddu,ping78477638,,,,tr,düzenlilik
75,75,2022-09-29 21:46:16+00:00,1575602886343421952,"Hayatta Nasıl Başarılı Olunur?

-Yumuşak konuş. 
-Makul ye.
-Derin nefes al.
-Yeterince uyu.
-Sorgula.
-Şık giyin.
-Korkusuz hareket et.
-Sabırla çalış.
-Farklı düşün.
-Hoşgörülü davran.
-Dürüst kazan.
-Düzenli biriktir.
-Akıllı harca.
-Her söylenene inanma https://t.co/qcTfhPcRfk",35Savasbal,,,,tr,düzenlilik
76,76,2022-09-29 21:44:23+00:00,1575602414501199873,hatalar emanet bilene cok  yapmak zeki düzenli yeteri #akçay insandolu Dogum #akçaysex https://t.co/VjNFfnWwaI,Dayannafut92,,,,tr,düzenlilik
77,77,2022-09-29 21:44:10+00:00,1575602360654741504,düzenli #çerkezköy iyisi degil herşeyi gereken gün degil #kapaklı yanarak her olumun varlıktır vazgectiginde olmadı kalmakbeni https://t.co/d6fTUudFE5,LastHopeImranK2,,,,tr,düzenlilik
78,78,2022-09-29 21:43:16+00:00,1575602133562707968,Düzenli ödeme isteyen kızlar dm atsaa #finansalköle #finansaldestek,anonnnnnn000,,,,tr,düzenlilik
79,79,2022-09-29 21:42:57+00:00,1575602054445158400,@kivilioralet08 @O8mQC0dvJfsLkIt @GamzeKeeci5 @Selviilii Ben kaçar abla yarın toplantı var müftülükte :),mustafa73109892,,,https://twitter.com/kivilioralet08,tr,düzenlilik
80,80,2022-09-29 21:42:54+00:00,1575602038896939008,"@samsalog Ben de son zamanlarda iyice az girmeye başladım zaten buraya, girince de düzenli olarak belli kişilerin hesaplarını kontrol ediyorum özellikle ne okumuşlar/izlemişler, neler demişler diye. Ana sayfa (akış?) kısmı bir süredir işlevini yitirdi benim için.",bfmermer,,,https://twitter.com/samsalog,tr,düzenlilik
81,81,2022-09-29 21:42:21+00:00,1575601901793513472,"Böyle ara ara düzenli olarak Vestel şikayeti rtliyip keyif alma fikri bence çok güzel fjdjjd
İnsanların aklına yer eder bence bi süre sonra djdjsjs",fomergen,,,,tr,düzenlilik
82,82,2022-09-29 21:42:11+00:00,1575601861968551936,@kivilioralet08 @O8mQC0dvJfsLkIt @GamzeKeeci5 @Selviilii Abla ben karışmam beni karıştırma ah mugdat cami ah,mustafa73109892,,,https://twitter.com/kivilioralet08,tr,düzenlilik
83,83,2022-09-29 21:41:10+00:00,1575601602747957248,"Nurtopu gibi Trendyol’dan 150₺ harcama karşılık 15₺ kuponum oldu🤩🤣🤣 yedi gün boyunca aralıksız her gün siteye girip onaylarsan (tabii bu kendine bağlayıp,siteye girip dolaşmanın ayrı bir yolu ) senin de olabilir🤪🤣🤣 bir daha yapmam😒 böyle düzenli bir şey yapsaydım ooo🤣",meyraakbiyik,,,,tr,düzenlilik
84,84,2022-09-29 21:38:50+00:00,1575601018049794049,@O8mQC0dvJfsLkIt @GamzeKeeci5 @Selviilii @kivilioralet08 Camiye gitmek istiyorum annecim dese giderdi ama Saliha hanım dini alet etmemiş birkez daha saygım artı ablama,mustafa73109892,,,https://twitter.com/O8mQC0dvJfsLkIt,tr,düzenlilik
85,85,2022-09-29 21:38:41+00:00,1575600980191633410,@obiwancoin Buna en uygun coin şuan ıcp olabilir üstat  15 aydır takip ediyorum elimde tutuyorum sürekli düzenli düşüyor 😃55 beri ekleme yapıyorum 5 dolara kadar geldi 🤣🤣 voleyi vuracak adam kasanın yüzde 15 20 ile deneyebilir  2 3 aylık bir yükseliş döneminde oldukça fazla xler gelir🙈🙈,Ferhat6212,,,https://twitter.com/obiwancoin,tr,düzenlilik
86,86,2022-09-29 21:38:22+00:00,1575600899166457856,@Sokakpatiisii Trendyol'da takip edin 3lü evleri biz 3 kişi bölüşüp almıştık uyguna geldi. Mutlaka indirim olacaktır evlerde. Çok yıllık hem de. Sadece düzenli temizlik gerekiyor bulaşıcı hastalık açısından 🫤 Gün aşırı dezenfekte etmeye çalışıyorum hepsini.,ipekayko,,,https://twitter.com/Sokakpatiisii,tr,düzenlilik
87,87,2022-09-29 21:37:56+00:00,1575600791531925505,"Belediyelere iş yükü çünkü bu durum. Barınak yapacaksın da, düzenli mama alacaksın da, oraya personel koyacaksın da, kısırlaştıracaksın da, kısırlaştıramadıkların üremesiyle ilgileneceksin de… Uzun iş. “Senelik ortalama 10 kişi ölüyor zaten ki?” düşüncesi.

#Köpekleritoplayın https://t.co/hPVtitZijc",ozdenak1905,https://twitter.com/sedatcagirgan/status/1575399533898600448,,,tr,düzenlilik
88,88,2022-09-29 21:37:14+00:00,1575600613207212032,@kivilioralet08 @GamzeKeeci5 @Selviilii Dua edin dua gerisi boş 😁 https://t.co/Mk2r2OUHFl,mustafa73109892,,,https://twitter.com/kivilioralet08,tr,düzenlilik
89,89,2022-09-29 21:36:51+00:00,1575600516767584256,"Horoz ne yapar ? Kaslı hayvan,düzenli pompasını yapıyor.",ern_ats,,,,tr,düzenlilik
90,90,2022-09-29 21:35:41+00:00,1575600224009351170,"Kedilerim sık sık suları tazelenince düzenli su içiyorlar. Talepleri çok net , neyi istemedikleri çok açık. Protesto edebiliyorlar. Kediler, etrafımdaki  görece hatta güya aklı selim sandığım insanlardan daha fazla beceriye sahipler.",duyguzeynebp,,,,tr,düzenlilik
91,91,2022-09-29 21:34:54+00:00,1575600026687922176,"@nurullahemktr21 @EASPORTSFIFA Yasamazsin 5 yıldır düzenli kullanıyorum 
Mükemmel 2 ay önce fifa22 89 tl düştü cd si vardı 22 nin  almıştım bende direk kalsın orda ;)
Güzelde kampanya oluyor CD falan çöp artık",Beysalmanogluu,,,https://twitter.com/nurullahemktr21,tr,düzenlilik
92,92,2022-09-29 21:34:37+00:00,1575599957348085760,"@fikret_bila Fikret abi, 6 lı masa bir sözcü seçsin. Bu sözcü düzenli bilgilendirme yapsın. Mesela bu Serkan Özcan olabilir.",Ramizdayison,,,https://twitter.com/fikret_bila,tr,düzenlilik
